"日期","收盘","开盘","高","低","交易量","涨跌幅"
"1991年11月19日","242.24","242.24","242.24","240.62","-","0.67%"
"1991年11月18日","240.62","240.04","240.62","238.25","-","0.99%"
"1991年11月15日","238.25","238.25","238.25","237.45","-","0.34%"
"1991年11月14日","237.45","237.39","237.45","236.67","-","0.33%"
"1991年11月13日","236.67","236.51","236.67","235.80","-","0.37%"
"1991年11月12日","235.80","235.75","235.80","233.55","-","0.96%"
"1991年11月11日","233.55","233.48","233.55","231.22","-","1.01%"
"1991年11月8日","231.22","230.99","231.22","228.93","-","1.00%"
"1991年11月7日","228.93","228.93","228.93","226.88","-","0.90%"
"1991年11月6日","226.88","226.83","226.88","224.65","-","0.99%"
"1991年11月5日","224.65","224.44","224.65","222.77","-","0.84%"
"1991年11月4日","222.77","222.77","222.77","220.79","-","0.93%"
"1991年11月1日","220.72","220.71","220.72","218.60","-","0.97%"
"1991年10月31日","218.60","218.59","218.60","216.43","-","1.00%"
"1991年10月30日","216.43","216.37","216.43","215.78","-","0.30%"
"1991年10月29日","215.78","215.63","215.78","213.98","-","0.84%"
"1991年10月28日","213.98","213.50","213.98","211.86","-","1.00%"
"1991年10月25日","211.86","210.34","211.97","209.71","-","0.85%"
"1991年10月24日","210.07","210.20","210.20","208.25","-","0.87%"
"1991年10月23日","208.25","208.06","208.25","206.53","-","0.83%"
"1991年10月22日","206.53","206.06","206.53","204.53","-","0.98%"
"1991年10月21日","204.53","204.53","204.53","202.51","-","1.00%"
"1991年10月18日","202.51","202.50","202.51","200.51","-","1.00%"
"1991年10月17日","200.51","200.50","200.51","198.57","-","0.98%"
"1991年10月16日","198.57","198.51","198.57","196.61","-","1.00%"
"1991年10月15日","196.61","196.58","196.61","194.67","-","1.00%"
"1991年10月14日","194.67","194.06","194.69","192.32","-","0.94%"
"1991年10月11日","192.85","192.84","192.88","191.01","-","0.96%"
"1991年10月10日","191.01","190.71","191.01","189.12","-","1.00%"
"1991年10月9日","189.12","188.49","189.12","186.31","-","0.87%"
"1991年10月8日","187.49","187.59","187.61","186.00","-","0.80%"
"1991年10月7日","186.00","185.95","186.00","185.41","-","0.93%"
"1991年10月4日","184.29","184.29","184.29","183.59","-","0.99%"
"1991年10月3日","182.48","181.55","182.48","179.80","-","0.86%"
"1991年9月30日","180.92","180.28","181.95","180.27","-","-0.50%"
"1991年9月27日","181.82","183.12","183.89","181.19","-","-0.28%"
"1991年9月26日","182.33","182.21","183.19","181.93","-","-0.47%"
"1991年9月25日","183.19","182.80","184.08","182.80","-","-0.48%"
"1991年9月24日","184.08","183.96","185.04","183.69","-","-0.50%"
"1991年9月23日","185.00","185.00","185.92","184.71","-","-0.49%"
"1991年9月20日","185.92","185.77","187.21","185.66","-","-0.51%"
"1991年9月19日","186.88","187.65","189.21","186.49","-","-0.40%"
"1991年9月18日","187.63","187.26","188.59","187.18","-","-0.54%"
"1991年9月17日","188.65","191.16","191.18","188.28","-","-0.53%"
"1991年9月16日","189.66","189.55","189.66","187.79","-","1.00%"
"1991年9月13日","187.79","188.00","188.04","185.01","-","0.84%"
"1991年9月12日","186.22","186.22","187.40","186.07","-","-0.53%"
"1991年9月11日","187.22","187.29","187.29","186.86","-","-0.59%"
"1991年9月10日","188.33","190.98","190.98","188.19","-","-0.48%"
"1991年9月9日","189.24","189.10","189.24","187.36","-","1.00%"
"1991年9月6日","187.36","187.09","187.36","185.51","-","1.00%"
"1991年9月5日","185.51","185.48","185.51","183.69","-","0.99%"
"1991年9月4日","183.69","183.66","183.69","181.97","-","0.95%"
"1991年9月3日","181.97","181.71","181.97","180.22","-","0.97%"
"1991年9月2日","180.22","180.08","180.22","178.43","-","1.00%"
"1991年8月30日","178.43","178.20","178.43","176.66","-","1.00%"
"1991年8月29日","176.66","176.53","176.66","174.92","-","0.99%"
"1991年8月28日","174.92","174.82","174.92","173.19","-","1.00%"
"1991年8月27日","173.19","173.06","173.19","171.51","-","0.98%"
"1991年8月26日","171.51","171.51","171.51","169.81","-","1.00%"
"1991年8月23日","169.81","169.81","169.81","168.16","-","0.98%"
"1991年8月22日","168.16","167.81","168.16","166.49","-","1.00%"
"1991年8月21日","166.49","166.49","166.49","164.84","-","1.00%"
"1991年8月20日","164.84","164.74","164.84","163.21","-","1.00%"
"1991年8月19日","163.21","163.21","163.21","161.60","-","1.00%"
"1991年8月16日","161.60","161.56","161.60","160.21","-","0.87%"
"1991年8月15日","160.21","159.92","160.21","158.63","-","1.00%"
"1991年8月14日","158.63","158.30","158.63","158.11","-","0.99%"
"1991年8月13日","157.07","156.87","157.07","155.54","-","0.98%"
"1991年8月12日","155.54","155.34","155.54","154.10","-","0.93%"
"1991年8月9日","154.10","153.90","154.10","152.61","-","0.98%"
"1991年8月8日","152.61","152.57","152.61","151.12","-","0.99%"
"1991年8月7日","151.12","150.93","151.12","149.62","-","1.00%"
"1991年8月6日","149.62","149.62","149.62","148.15","-","0.99%"
"1991年8月5日","148.15","148.06","148.15","146.68","-","1.00%"
"1991年8月2日","146.68","146.49","146.68","145.44","-","0.99%"
"1991年8月1日","145.24","145.12","145.24","143.80","-","1.00%"
"1991年7月31日","143.80","143.72","143.80","142.39","-","0.99%"
"1991年7月30日","142.39","142.39","142.45","141.39","-","0.61%"
"1991年7月29日","141.52","141.22","141.72","140.81","-","0.61%"
"1991年7月26日","140.66","140.11","141.46","139.27","-","0.34%"
"1991年7月25日","140.19","140.20","141.01","139.99","-","-0.35%"
"1991年7月24日","140.68","140.66","140.74","138.69","-","0.93%"
"1991年7月23日","139.39","139.35","139.39","138.07","-","0.96%"
"1991年7月22日","138.07","138.07","138.07","136.70","-","1.00%"
"1991年7月19日","136.70","137.66","138.54","136.66","-","-0.34%"
"1991年7月18日","137.17","137.17","137.17","135.81","-","1.00%"
"1991年7月17日","135.81","135.81","135.81","135.39","-","1.00%"
"1991年7月16日","134.47","134.39","134.47","133.14","-","1.00%"
"1991年7月15日","133.14","133.90","134.10","131.87","-","0.26%"
"1991年7月12日","132.80","132.80","133.38","132.42","-","-0.43%"
"1991年7月11日","133.38","133.22","133.99","133.13","-","-0.46%"
"1991年7月10日","133.99","134.40","135.60","133.72","-","-0.48%"
"1991年7月9日","134.64","136.56","136.57","134.31","-","-0.47%"
"1991年7月8日","135.28","135.26","135.28","134.93","-","-0.50%"
"1991年7月5日","135.96","136.01","137.68","135.90","-","-0.49%"
"1991年7月4日","136.63","136.63","136.63","134.19","-","1.01%"
"1991年7月3日","135.27","135.28","135.96","134.98","-","-0.51%"
"1991年7月2日","135.96","135.91","135.96","135.69","-","-0.65%"
"1991年7月1日","136.85","136.64","138.62","136.56","-","-0.52%"
"1991年6月28日","137.56","137.41","137.56","136.19","-","1.01%"
"1991年6月27日","136.19","136.04","136.19","134.83","-","1.01%"
"1991年6月26日","134.83","134.83","134.83","133.49","-","1.00%"
"1991年6月25日","133.49","133.48","133.49","132.17","-","1.00%"
"1991年6月24日","132.17","132.10","132.17","131.80","-","1.00%"
"1991年6月21日","130.86","130.72","130.86","128.81","-","1.00%"
"1991年6月20日","129.57","129.55","129.57","129.21","-","1.00%"
"1991年6月19日","128.29","128.12","128.29","127.03","-","0.99%"
"1991年6月18日","127.03","127.03","127.03","126.67","-","1.00%"
"1991年6月17日","125.77","125.63","125.77","123.54","-","1.00%"
"1991年6月14日","124.53","124.47","126.34","124.47","-","-0.65%"
"1991年6月13日","125.34","125.33","125.34","123.65","-","0.99%"
"1991年6月12日","124.11","123.90","124.11","122.89","-","0.99%"
"1991年6月11日","122.89","122.89","122.89","121.67","-","1.00%"
"1991年6月10日","121.67","121.65","121.67","120.47","-","1.00%"
"1991年6月7日","120.47","120.46","120.47","119.35","-","0.94%"
"1991年6月6日","119.35","119.26","119.33","118.17","-","1.00%"
"1991年6月5日","118.17","118.17","118.17","117.14","-","0.90%"
"1991年6月4日","117.12","117.12","117.12","116.83","-","0.99%"
"1991年6月3日","115.97","115.90","115.97","114.89","-","0.99%"
"1991年5月31日","114.83","114.83","114.83","113.84","-","0.89%"
"1991年5月30日","113.82","113.74","113.82","112.77","-","0.95%"
"1991年5月29日","112.75","112.75","112.75","111.67","-","0.96%"
"1991年5月28日","111.68","111.61","111.68","111.36","-","0.92%"
"1991年5月27日","110.66","111.05","111.07","109.47","-","0.53%"
"1991年5月24日","110.08","110.07","110.08","109.82","-","0.92%"
"1991年5月23日","109.08","107.52","109.16","107.35","-","0.77%"
"1991年5月22日","108.25","109.71","109.82","108.11","-","-0.51%"
"1991年5月21日","108.81","108.89","108.89","108.62","-","0.92%"
"1991年5月20日","107.82","107.76","107.82","106.71","-","1.00%"
"1991年5月17日","106.75","105.12","106.75","104.96","-","0.93%"
"1991年5月16日","105.77","105.83","105.86","105.69","-","-0.75%"
"1991年5月15日","106.57","106.56","106.60","106.42","-","-0.58%"
"1991年5月14日","107.19","107.21","107.84","107.06","-","-0.60%"
"1991年5月13日","107.84","107.88","107.88","107.74","-","-0.64%"
"1991年5月10日","108.53","108.61","109.40","108.53","-","-0.70%"
"1991年5月9日","109.29","109.36","110.12","109.31","-","-0.67%"
"1991年5月8日","110.03","110.16","110.82","110.00","-","-0.71%"
"1991年5月7日","110.82","110.80","110.90","110.80","-","-0.71%"
"1991年5月6日","111.61","111.65","112.41","111.57","-","-0.71%"
"1991年5月3日","112.41","112.46","113.17","112.30","-","-0.66%"
"1991年5月2日","113.16","113.04","113.20","113.03","-","-0.68%"
"1991年4月30日","113.94","113.89","114.87","113.89","-","-0.71%"
"1991年4月29日","114.75","114.86","116.29","114.75","-","-0.70%"
"1991年4月26日","115.56","116.31","116.31","114.52","-","0.17%"
"1991年4月25日","115.36","115.38","115.79","115.33","-","-0.37%"
"1991年4月24日","115.79","115.70","116.19","115.70","-","-0.34%"
"1991年4月23日","116.19","116.21","116.63","116.15","-","-0.38%"
"1991年4月22日","116.63","116.63","117.08","116.58","-","-0.38%"
"1991年4月19日","117.08","117.08","117.50","117.05","-","-0.32%"
"1991年4月18日","117.45","117.45","117.93","117.45","-","-0.38%"
"1991年4月17日","117.90","117.92","118.34","117.89","-","-0.37%"
"1991年4月16日","118.34","118.36","118.77","118.34","-","-0.36%"
"1991年4月15日","118.77","118.73","119.22","118.72","-","-0.37%"
"1991年4月12日","119.21","119.20","119.65","119.15","-","-0.36%"
"1991年4月11日","119.64","119.64","120.16","119.62","-","-0.43%"
"1991年4月10日","120.16","120.15","120.62","120.09","-","-0.38%"
"1991年4月9日","120.62","120.60","121.10","120.60","-","-0.39%"
"1991年4月8日","121.09","121.11","121.11","121.05","-","-0.37%"
"1991年4月5日","121.54","121.07","121.73","121.03","-","-0.15%"
"1991年4月4日","121.72","122.20","122.20","121.24","-","0.01%"
"1991年4月3日","121.71","121.71","121.71","121.21","-","0.41%"
"1991年4月2日","121.21","121.21","121.29","120.73","-","0.40%"
"1991年4月1日","120.73","120.69","120.73","119.68","-","0.45%"
"1991年3月29日","120.19","120.16","120.61","120.11","-","-0.35%"
"1991年3月28日","120.61","120.65","121.15","120.61","-","-0.42%"
"1991年3月27日","121.12","121.12","121.64","121.12","-","-0.41%"
"1991年3月26日","121.62","121.62","122.14","121.62","-","-0.41%"
"1991年3月25日","122.12","122.12","122.62","122.10","-","-0.41%"
"1991年3月22日","122.62","122.62","123.12","122.62","-","-0.41%"
"1991年3月21日","123.12","123.14","123.66","123.12","-","-0.44%"
"1991年3月20日","123.66","123.66","124.21","123.63","-","-0.45%"
"1991年3月19日","124.22","124.23","124.71","124.22","-","-0.39%"
"1991年3月18日","124.71","124.70","125.17","124.69","-","-0.37%"
"1991年3月15日","125.17","125.08","125.62","125.08","-","-0.37%"
"1991年3月14日","125.63","125.61","126.15","125.61","-","-0.41%"
"1991年3月13日","126.15","126.13","128.77","126.13","-","-2.03%"
"1991年3月12日","128.77","128.73","129.31","128.73","-","-0.42%"
"1991年3月11日","129.31","129.30","129.89","129.30","-","-0.45%"
"1991年3月8日","129.89","129.84","130.41","129.84","-","-0.40%"
"1991年3月7日","130.41","130.41","130.94","130.41","-","-0.40%"
"1991年3月6日","130.94","130.89","130.95","130.89","-","-0.40%"
"1991年3月5日","131.46","131.42","131.99","131.41","-","-0.40%"
"1991年3月4日","131.99","132.09","132.09","131.98","-","-0.41%"
"1991年3月1日","132.53","132.53","132.53","132.47","-","-0.36%"
"1991年2月28日","133.01","132.99","133.52","132.98","-","-0.34%"
"1991年2月27日","133.47","133.44","133.98","133.44","-","-0.34%"
"1991年2月26日","133.93","133.90","134.44","133.90","-","-0.35%"
"1991年2月25日","134.40","134.37","134.87","134.33","-","-0.35%"
"1991年2月22日","134.87","134.85","134.87","134.28","-","0.44%"
"1991年2月21日","134.28","134.24","134.28","133.67","-","0.46%"
"1991年2月20日","133.67","133.63","133.67","133.13","-","0.41%"
"1991年2月19日","133.13","133.12","133.14","133.08","-","0.45%"
"1991年2月14日","132.53","132.53","132.53","132.30","-","0.46%"
"1991年2月13日","131.92","131.93","131.93","131.35","-","0.43%"
"1991年2月12日","131.35","131.54","131.56","130.97","-","0.29%"
"1991年2月11日","130.97","130.92","130.97","130.39","-","0.45%"
"1991年2月8日","130.38","130.36","130.39","129.79","-","0.45%"
"1991年2月7日","129.79","129.74","129.79","129.14","-","0.50%"
"1991年2月6日","129.14","129.13","129.15","128.06","-","0.44%"
"1991年2月5日","128.58","128.56","128.58","128.53","-","-0.36%"
"1991年2月4日","129.05","129.05","129.58","129.05","-","-0.36%"
"1991年2月1日","129.51","129.50","129.97","129.45","-","-0.35%"
"1991年1月31日","129.97","129.93","130.46","129.93","-","-0.36%"
"1991年1月30日","130.44","130.44","130.95","130.41","-","-0.39%"
"1991年1月29日","130.95","130.95","130.97","130.95","-","-0.39%"
"1991年1月28日","131.46","131.46","131.55","131.46","-","-0.45%"
"1991年1月25日","132.05","132.05","132.07","132.03","-","-0.42%"
"1991年1月24日","132.61","132.61","133.17","132.57","-","-0.42%"
"1991年1月23日","133.17","133.17","133.72","133.14","-","-0.41%"
"1991年1月22日","133.72","133.72","134.24","133.66","-","-0.39%"
"1991年1月21日","134.24","133.70","134.24","133.66","-","0.00%"
"1991年1月18日","134.24","133.70","134.25","133.67","-","-0.01%"
"1991年1月17日","134.25","133.67","134.25","133.65","-","0.01%"
"1991年1月16日","134.24","134.19","134.74","134.14","-","-0.37%"
"1991年1月15日","134.74","134.21","134.74","134.19","-","0.05%"
"1991年1月14日","134.67","134.11","135.19","134.11","-","0.05%"
"1991年1月11日","134.60","134.61","134.61","134.51","-","0.47%"
"1991年1月10日","133.97","133.93","133.97","133.34","-","0.47%"
"1991年1月9日","133.34","133.30","133.34","132.68","-","0.50%"
"1991年1月8日","132.68","132.62","132.68","132.06","-","0.47%"
"1991年1月7日","132.06","131.99","132.06","131.45","-","0.47%"
"1991年1月4日","131.44","131.27","131.44","130.14","-","1.00%"
"1991年1月3日","130.14","128.84","130.14","128.84","-","1.01%"
"1991年1月2日","128.84","127.61","128.84","127.61","-","0.96%"
"1990年12月31日","127.61","126.56","127.61","126.48","-","0.92%"
"1990年12月28日","126.45","126.39","126.45","125.28","-","0.93%"
"1990年12月27日","125.28","125.27","125.28","125.27","-","0.01%"
"1990年12月26日","125.27","125.27","125.27","120.25","-","4.17%"
"1990年12月25日","120.25","120.09","120.25","114.55","-","4.98%"
"1990年12月24日","114.55","113.57","114.55","109.13","-","4.97%"
"1990年12月21日","109.13","109.07","109.13","103.73","-","4.54%"
"1990年12月20日","104.39","104.30","104.39","99.98","-","4.41%"
