"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2006年2月27日","1,297.19","1,297.69","1,304.61","1,293.47","2.68B","0.02%"
"2006年2月24日","1,296.87","1,289.43","1,297.34","1,286.96","2.36B","0.62%"
"2006年2月23日","1,288.85","1,284.13","1,289.94","1,273.94","2.29B","0.36%"
"2006年2月22日","1,284.23","1,288.85","1,297.94","1,282.91","2.85B","-0.33%"
"2006年2月21日","1,288.42","1,266.64","1,288.55","1,256.81","2.67B","1.65%"
"2006年2月20日","1,267.54","1,268.11","1,279.42","1,265.38","2.15B","0.01%"
"2006年2月17日","1,267.41","1,269.40","1,280.04","1,265.14","2.59B","-0.25%"
"2006年2月16日","1,270.63","1,298.50","1,298.50","1,268.56","3.24B","-2.20%"
"2006年2月15日","1,299.17","1,289.14","1,300.99","1,288.64","3.01B","1.00%"
"2006年2月14日","1,286.33","1,279.63","1,286.42","1,275.85","2.25B","0.52%"
"2006年2月13日","1,279.64","1,283.78","1,284.95","1,267.56","2.61B","-0.24%"
"2006年2月10日","1,282.66","1,269.54","1,284.10","1,266.22","2.63B","1.04%"
"2006年2月9日","1,269.45","1,288.97","1,288.97","1,266.81","2.91B","-1.60%"
"2006年2月8日","1,290.06","1,282.12","1,291.74","1,276.02","3.29B","0.62%"
"2006年2月7日","1,282.10","1,289.45","1,297.40","1,270.40","3.84B","-0.43%"
"2006年2月6日","1,287.63","1,263.00","1,287.66","1,263.00","2.92B","2.35%"
"2006年2月5日","1,258.05","1,251.27","1,260.17","1,245.92","2.66B","0.00%"
"2006年1月25日","1,258.05","1,251.27","1,260.17","1,245.92","2.66B","0.48%"
"2006年1月24日","1,252.06","1,256.01","1,262.09","1,247.01","2.97B","-0.30%"
"2006年1月23日","1,255.77","1,254.78","1,257.35","1,244.27","2.90B","0.04%"
"2006年1月20日","1,255.31","1,251.41","1,258.70","1,247.20","3.32B","0.30%"
"2006年1月19日","1,251.58","1,235.08","1,251.96","1,230.85","3.36B","1.48%"
"2006年1月18日","1,233.35","1,207.53","1,234.53","1,206.36","2.67B","2.06%"
"2006年1月17日","1,208.44","1,200.26","1,209.02","1,198.84","1.97B","0.46%"
"2006年1月16日","1,202.87","1,221.11","1,221.39","1,202.59","2.53B","-1.52%"
"2006年1月13日","1,221.46","1,228.16","1,231.22","1,214.88","2.77B","-0.43%"
"2006年1月12日","1,226.70","1,208.77","1,227.30","1,205.28","2.70B","1.29%"
"2006年1月11日","1,211.05","1,219.81","1,223.56","1,204.04","3.06B","-0.78%"
"2006年1月10日","1,220.62","1,215.85","1,220.76","1,203.65","2.68B","0.41%"
"2006年1月9日","1,215.67","1,210.32","1,217.31","1,205.25","2.87B","0.52%"
"2006年1月6日","1,209.42","1,198.81","1,215.54","1,191.61","3.43B","1.01%"
"2006年1月5日","1,197.27","1,183.31","1,197.84","1,180.45","2.95B","1.38%"
"2006年1月4日","1,180.96","1,163.88","1,181.00","1,161.91","2.33B","1.71%"
"2005年12月30日","1,161.06","1,171.58","1,173.06","1,158.97","2.00B","-0.75%"
"2005年12月29日","1,169.86","1,157.51","1,169.87","1,157.51","2.18B","1.11%"
"2005年12月28日","1,157.03","1,155.12","1,157.20","1,149.27","1.47B","0.24%"
"2005年12月27日","1,154.29","1,157.49","1,158.16","1,149.85","1.57B","-0.22%"
"2005年12月26日","1,156.82","1,145.77","1,159.78","1,145.34","1.87B","1.04%"
"2005年12月23日","1,144.87","1,135.70","1,144.94","1,135.07","1.45B","0.85%"
"2005年12月22日","1,135.24","1,129.56","1,136.00","1,125.95","1.11B","0.40%"
"2005年12月21日","1,130.76","1,135.98","1,142.39","1,128.94","1.23B","-0.49%"
"2005年12月20日","1,136.34","1,131.80","1,136.39","1,126.99","1.17B","0.41%"
"2005年12月19日","1,131.75","1,127.84","1,134.50","1,123.50","1.22B","0.38%"
"2005年12月16日","1,127.51","1,122.73","1,127.94","1,118.94","1.26B","0.35%"
"2005年12月15日","1,123.56","1,125.67","1,134.85","1,121.56","1.68B","-0.16%"
"2005年12月14日","1,125.39","1,117.47","1,127.63","1,110.21","1.50B","0.67%"
"2005年12月13日","1,117.85","1,115.77","1,119.42","1,106.75","1.14B","0.13%"
"2005年12月12日","1,116.37","1,115.75","1,118.53","1,109.08","1.19B","0.26%"
"2005年12月9日","1,113.48","1,097.52","1,114.58","1,094.74","1.35B","1.38%"
"2005年12月8日","1,098.32","1,100.68","1,106.34","1,092.99","1.04B","-0.12%"
"2005年12月7日","1,099.62","1,087.74","1,100.05","1,086.73","1.04B","1.09%"
"2005年12月6日","1,087.79","1,077.58","1,089.59","1,074.01","1.11B","0.80%"
"2005年12月5日","1,079.20","1,093.10","1,093.10","1,077.40","1.12B","-1.38%"
"2005年12月2日","1,094.29","1,099.76","1,102.76","1,089.56","1.06B","-0.41%"
"2005年12月1日","1,098.75","1,098.78","1,104.56","1,094.44","893.20M","-0.05%"
"2005年11月30日","1,099.26","1,095.30","1,099.58","1,090.72","1.09B","0.21%"
"2005年11月29日","1,096.99","1,109.57","1,110.31","1,095.34","1.19B","-1.25%"
"2005年11月28日","1,110.82","1,113.83","1,119.35","1,106.94","1.29B","-0.37%"
"2005年11月25日","1,114.92","1,113.28","1,115.08","1,107.21","1.55B","0.14%"
"2005年11月24日","1,113.37","1,105.34","1,117.94","1,103.76","1.71B","0.69%"
"2005年11月23日","1,105.75","1,096.56","1,106.48","1,093.95","1.26B","0.65%"
"2005年11月22日","1,098.65","1,119.69","1,119.69","1,098.49","1.46B","-1.90%"
"2005年11月21日","1,119.94","1,117.78","1,122.88","1,114.24","1.55B","0.26%"
"2005年11月18日","1,117.00","1,095.52","1,122.61","1,093.53","2.25B","1.98%"
"2005年11月17日","1,095.31","1,094.88","1,098.67","1,090.36","1.20B","-0.05%"
"2005年11月16日","1,095.89","1,086.83","1,096.30","1,075.43","1.26B","0.77%"
"2005年11月15日","1,087.51","1,088.51","1,099.03","1,082.51","1.22B","-0.10%"
"2005年11月14日","1,088.65","1,089.56","1,089.71","1,083.02","920.30M","-0.14%"
"2005年11月11日","1,090.19","1,085.69","1,094.31","1,078.58","1.26B","0.17%"
"2005年11月10日","1,088.30","1,106.94","1,106.94","1,086.10","1.62B","-1.79%"
"2005年11月9日","1,108.15","1,110.55","1,117.06","1,107.64","1.67B","-0.18%"
"2005年11月8日","1,110.15","1,099.94","1,111.12","1,092.54","1.53B","0.86%"
"2005年11月7日","1,100.65","1,099.53","1,100.95","1,089.83","1.21B","0.05%"
"2005年11月4日","1,100.05","1,094.26","1,100.43","1,087.85","1.28B","0.44%"
"2005年11月3日","1,095.27","1,104.59","1,111.44","1,090.82","1.69B","-0.86%"
"2005年11月2日","1,104.79","1,090.00","1,108.88","1,090.00","1.88B","1.36%"
"2005年11月1日","1,089.95","1,091.68","1,094.15","1,074.30","1.40B","-0.26%"
"2005年10月31日","1,092.82","1,079.04","1,096.15","1,078.29","1.48B","1.11%"
"2005年10月28日","1,080.87","1,097.59","1,102.02","1,067.41","1.80B","-1.54%"
"2005年10月27日","1,097.78","1,093.93","1,101.27","1,087.48","1.72B","0.06%"
"2005年10月26日","1,097.16","1,119.43","1,119.43","1,094.57","1.92B","-2.21%"
"2005年10月25日","1,121.92","1,140.17","1,140.17","1,121.29","1.69B","-1.69%"
"2005年10月24日","1,141.17","1,141.33","1,143.46","1,133.92","1.73B","-0.01%"
"2005年10月21日","1,141.32","1,135.61","1,145.99","1,132.36","1.80B","0.47%"
"2005年10月20日","1,135.95","1,133.45","1,136.31","1,119.38","1.74B","0.12%"
"2005年10月19日","1,134.61","1,141.05","1,150.59","1,132.48","1.89B","-0.58%"
"2005年10月18日","1,141.20","1,131.26","1,142.04","1,129.67","1.89B","0.87%"
"2005年10月17日","1,131.38","1,138.38","1,138.38","1,121.97","1.51B","-0.72%"
"2005年10月14日","1,139.55","1,152.37","1,154.32","1,135.51","1.51B","-1.13%"
"2005年10月13日","1,152.61","1,162.02","1,165.36","1,152.09","1.69B","-0.80%"
"2005年10月12日","1,161.85","1,157.48","1,165.67","1,152.25","1.85B","0.40%"
"2005年10月11日","1,157.19","1,137.95","1,157.30","1,133.89","1.34B","1.60%"
"2005年10月10日","1,138.95","1,153.67","1,153.67","1,137.29","1.17B","-1.44%"
"2005年9月30日","1,155.61","1,156.77","1,158.70","1,150.63","1.45B","0.01%"
"2005年9月29日","1,155.48","1,134.44","1,155.78","1,134.44","1.85B","2.09%"
"2005年9月28日","1,131.77","1,131.32","1,142.49","1,129.05","1.48B","-0.13%"
"2005年9月27日","1,133.24","1,155.05","1,157.80","1,132.53","1.81B","-1.89%"
"2005年9月26日","1,155.04","1,150.93","1,155.60","1,147.27","1.45B","0.27%"
"2005年9月23日","1,151.98","1,157.30","1,164.60","1,149.74","1.88B","-0.69%"
"2005年9月22日","1,159.96","1,185.69","1,185.69","1,147.19","2.86B","-2.36%"
"2005年9月21日","1,187.99","1,210.85","1,210.85","1,186.98","3.18B","-2.03%"
"2005年9月20日","1,212.62","1,222.26","1,223.57","1,204.87","3.23B","-0.66%"
"2005年9月19日","1,220.63","1,213.49","1,220.97","1,210.19","2.47B","0.63%"
"2005年9月16日","1,212.95","1,217.42","1,217.76","1,208.56","2.24B","-0.36%"
"2005年9月15日","1,217.28","1,217.52","1,218.94","1,210.72","2.72B","0.00%"
"2005年9月14日","1,217.26","1,209.27","1,217.41","1,204.55","3.22B","0.84%"
"2005年9月13日","1,207.16","1,188.25","1,207.40","1,186.22","2.59B","1.59%"
"2005年9月12日","1,188.21","1,189.75","1,191.93","1,181.43","1.71B","-0.12%"
"2005年9月9日","1,189.62","1,194.49","1,204.46","1,184.42","2.22B","-0.40%"
"2005年9月8日","1,194.41","1,196.27","1,201.46","1,184.79","3.05B","0.01%"
"2005年9月7日","1,194.31","1,170.77","1,194.59","1,168.58","2.86B","1.79%"
"2005年9月6日","1,173.32","1,197.23","1,201.82","1,172.06","3.37B","-1.91%"
"2005年9月5日","1,196.22","1,189.07","1,196.87","1,184.01","2.67B","0.62%"
"2005年9月2日","1,188.85","1,187.06","1,188.91","1,179.11","2.89B","0.33%"
"2005年9月1日","1,184.93","1,163.70","1,185.76","1,160.05","3.38B","1.90%"
"2005年8月31日","1,162.80","1,145.81","1,163.52","1,140.10","2.17B","1.43%"
"2005年8月30日","1,146.38","1,151.62","1,153.77","1,145.27","1.86B","-0.70%"
"2005年8月29日","1,154.43","1,172.00","1,172.01","1,147.93","2.43B","-1.49%"
"2005年8月26日","1,171.86","1,173.01","1,174.54","1,163.99","2.43B","-0.05%"
"2005年8月25日","1,172.47","1,168.00","1,172.69","1,157.18","2.42B","0.46%"
"2005年8月24日","1,167.14","1,151.45","1,171.43","1,151.45","2.27B","1.49%"
"2005年8月23日","1,149.96","1,158.83","1,159.63","1,139.24","2.18B","-0.75%"
"2005年8月22日","1,158.60","1,148.97","1,162.04","1,142.68","2.40B","0.73%"
"2005年8月19日","1,150.18","1,144.46","1,157.37","1,132.87","3.15B","0.19%"
"2005年8月18日","1,148.04","1,194.44","1,201.76","1,146.56","4.92B","-3.75%"
"2005年8月17日","1,192.83","1,175.18","1,193.57","1,160.08","3.23B","1.32%"
"2005年8月16日","1,177.28","1,188.02","1,192.92","1,170.11","3.32B","-0.82%"
"2005年8月15日","1,187.01","1,167.03","1,187.80","1,163.85","3.03B","1.64%"
"2005年8月12日","1,167.91","1,185.27","1,192.05","1,161.79","4.05B","-1.32%"
"2005年8月11日","1,183.58","1,165.44","1,184.26","1,164.10","3.70B","1.59%"
"2005年8月10日","1,165.03","1,153.21","1,165.13","1,144.95","3.14B","1.08%"
"2005年8月9日","1,152.53","1,139.12","1,152.94","1,130.59","2.72B","1.20%"
"2005年8月8日","1,138.88","1,131.80","1,146.73","1,131.80","3.02B","0.90%"
"2005年8月5日","1,128.74","1,102.62","1,129.07","1,102.60","2.71B","2.37%"
"2005年8月4日","1,102.59","1,104.91","1,108.16","1,099.13","1.94B","-0.46%"
"2005年8月3日","1,107.70","1,106.32","1,120.68","1,103.90","3.14B","0.33%"
"2005年8月2日","1,104.04","1,089.53","1,104.04","1,084.80","1.90B","1.39%"
"2005年8月1日","1,088.95","1,082.80","1,094.15","1,081.12","1.47B","0.55%"
"2005年7月29日","1,083.03","1,084.97","1,088.48","1,077.12","1.77B","-0.32%"
"2005年7月28日","1,086.55","1,090.11","1,097.63","1,083.36","2.47B","-0.31%"
"2005年7月27日","1,089.91","1,072.56","1,090.18","1,068.50","2.38B","1.59%"
"2005年7月26日","1,072.81","1,046.54","1,078.06","1,046.54","2.56B","2.62%"
"2005年7月25日","1,045.40","1,045.27","1,048.97","1,040.59","1.41B","-0.09%"
"2005年7月22日","1,046.32","1,026.13","1,054.63","1,024.00","2.55B","2.52%"
"2005年7月21日","1,020.63","1,020.69","1,022.04","1,009.99","1.11B","-0.04%"
"2005年7月20日","1,021.05","1,013.98","1,025.10","1,008.68","1.06B","0.66%"
"2005年7月19日","1,014.36","1,011.00","1,020.67","1,004.66","988.20M","0.22%"
"2005年7月18日","1,012.10","1,023.38","1,023.38","1,008.52","1.10B","-1.37%"
"2005年7月15日","1,026.12","1,039.61","1,046.36","1,021.99","1.28B","-1.37%"
"2005年7月14日","1,040.42","1,035.53","1,049.88","1,033.16","1.26B","0.29%"
"2005年7月13日","1,037.39","1,044.58","1,045.94","1,033.81","1.28B","-0.84%"
"2005年7月12日","1,046.16","1,007.90","1,048.92","1,004.08","1.85B","3.43%"
"2005年7月11日","1,011.50","1,026.79","1,043.21","1,009.04","1.13B","-0.64%"
"2005年7月8日","1,017.98","1,036.41","1,036.41","1,015.40","1.03B","-1.99%"
"2005年7月7日","1,038.60","1,033.22","1,044.05","1,030.50","857.00M","0.49%"
"2005年7月6日","1,033.55","1,040.70","1,044.78","1,028.22","919.60M","-0.53%"
"2005年7月5日","1,039.04","1,043.88","1,047.82","1,032.52","1.05B","-0.79%"
"2005年7月4日","1,047.28","1,050.24","1,050.24","1,030.18","1.23B","-0.79%"
"2005年7月1日","1,055.59","1,077.31","1,077.31","1,053.63","1.36B","-2.35%"
"2005年6月30日","1,080.94","1,103.48","1,103.48","1,078.10","1.38B","-2.18%"
"2005年6月29日","1,104.99","1,111.67","1,113.52","1,103.91","1.35B","-0.32%"
"2005年6月28日","1,108.59","1,120.94","1,120.94","1,105.34","1.35B","-1.43%"
"2005年6月27日","1,124.64","1,108.46","1,129.96","1,108.46","2.18B","2.07%"
"2005年6月24日","1,101.88","1,091.99","1,102.23","1,087.69","1.11B","0.75%"
"2005年6月23日","1,093.70","1,100.56","1,106.75","1,092.48","1.15B","-0.76%"
"2005年6月22日","1,102.03","1,098.96","1,103.25","1,090.74","1.24B","0.05%"
"2005年6月21日","1,101.49","1,115.66","1,115.66","1,098.90","1.55B","-1.27%"
"2005年6月20日","1,115.62","1,087.85","1,115.86","1,073.41","2.15B","2.76%"
"2005年6月17日","1,085.61","1,090.11","1,094.67","1,079.08","1.68B","-0.04%"
"2005年6月16日","1,086.01","1,071.77","1,086.35","1,064.03","1.45B","1.23%"
"2005年6月15日","1,072.84","1,090.46","1,090.46","1,070.07","1.53B","-1.89%"
"2005年6月14日","1,093.46","1,108.34","1,119.68","1,092.40","1.84B","-1.16%"
"2005年6月13日","1,106.29","1,105.96","1,112.10","1,085.87","1.92B","-0.18%"
"2005年6月10日","1,108.29","1,130.55","1,130.55","1,101.83","2.84B","-2.01%"
"2005年6月9日","1,131.05","1,118.81","1,146.42","1,103.68","4.07B","1.39%"
"2005年6月8日","1,115.58","1,044.18","1,118.69","1,040.16","4.03B","8.21%"
"2005年6月7日","1,030.94","1,036.62","1,055.63","1,029.54","1.57B","-0.33%"
"2005年6月6日","1,034.38","1,010.38","1,034.85","998.23","1.10B","2.05%"
"2005年6月3日","1,013.64","1,013.90","1,019.92","1,000.52","1.00B","-0.24%"
"2005年6月2日","1,016.06","1,036.73","1,036.73","1,008.75","1.15B","-2.23%"
"2005年6月1日","1,039.19","1,059.61","1,063.52","1,035.71","1.01B","-2.03%"
"2005年5月31日","1,060.74","1,061.61","1,070.50","1,057.75","923.90M","0.05%"
"2005年5月30日","1,060.16","1,049.72","1,063.95","1,043.28","860.00M","0.78%"
"2005年5月27日","1,051.95","1,056.32","1,068.21","1,050.06","1.01B","-0.65%"
"2005年5月26日","1,058.87","1,071.21","1,077.44","1,055.82","949.90M","-1.24%"
"2005年5月25日","1,072.14","1,072.52","1,082.18","1,064.88","980.80M","-0.16%"
"2005年5月24日","1,073.85","1,066.00","1,078.10","1,057.54","1.10B","0.28%"
"2005年5月23日","1,070.84","1,095.31","1,095.31","1,069.43","953.40M","-2.59%"
"2005年5月20日","1,099.27","1,100.49","1,108.61","1,094.67","958.40M","-0.38%"
"2005年5月19日","1,103.47","1,101.75","1,107.23","1,083.12","1.07B","0.05%"
"2005年5月18日","1,102.96","1,099.74","1,108.84","1,090.30","1.04B","0.30%"
"2005年5月17日","1,099.64","1,091.26","1,108.18","1,083.94","1.16B","0.38%"
"2005年5月16日","1,095.47","1,105.40","1,105.40","1,082.14","1.02B","-1.10%"
"2005年5月13日","1,107.63","1,101.61","1,120.17","1,093.28","1.35B","0.33%"
"2005年5月12日","1,103.99","1,122.18","1,122.92","1,099.84","1.24B","-1.80%"
"2005年5月11日","1,124.27","1,134.60","1,140.17","1,121.87","1.10B","-0.99%"
"2005年5月10日","1,135.56","1,126.82","1,135.80","1,108.42","1.32B","0.42%"
"2005年5月9日","1,130.84","1,160.62","1,165.39","1,130.41","1.09B","-2.44%"
"2005年4月29日","1,159.15","1,168.33","1,170.20","1,155.98","1.41B","-0.85%"
"2005年4月28日","1,169.12","1,145.75","1,172.71","1,135.73","1.74B","1.77%"
"2005年4月27日","1,148.76","1,165.10","1,166.20","1,148.14","1.36B","-1.42%"
"2005年4月26日","1,165.34","1,155.64","1,169.14","1,151.64","1.40B","0.64%"
"2005年4月25日","1,157.97","1,166.34","1,166.34","1,146.41","1.35B","-0.96%"
"2005年4月22日","1,169.19","1,171.03","1,177.88","1,163.40","1.36B","-0.29%"
"2005年4月21日","1,172.56","1,182.20","1,190.54","1,167.99","1.33B","-0.98%"
"2005年4月20日","1,184.19","1,198.96","1,198.96","1,178.64","1.12B","-1.31%"
"2005年4月19日","1,199.90","1,196.28","1,202.49","1,191.23","1.10B","0.18%"
"2005年4月18日","1,197.73","1,212.39","1,212.39","1,190.98","1.17B","-1.58%"
"2005年4月15日","1,216.96","1,229.68","1,229.68","1,213.20","1.43B","-1.41%"
"2005年4月14日","1,234.33","1,252.21","1,253.60","1,233.24","1.56B","-1.11%"
"2005年4月13日","1,248.20","1,228.97","1,254.32","1,228.97","1.95B","2.35%"
"2005年4月12日","1,219.51","1,239.13","1,239.13","1,218.51","1.31B","-1.73%"
"2005年4月11日","1,240.97","1,248.15","1,252.81","1,235.36","1.93B","-0.60%"
"2005年4月8日","1,248.52","1,225.05","1,249.20","1,218.76","1.78B","1.88%"
"2005年4月7日","1,225.49","1,216.73","1,248.06","1,213.65","2.43B","0.87%"
"2005年4月6日","1,214.87","1,191.20","1,220.41","1,183.91","1.67B","1.94%"
"2005年4月5日","1,191.74","1,200.69","1,209.34","1,189.26","1.16B","-0.93%"
"2005年4月4日","1,202.97","1,212.12","1,218.28","1,196.94","1.38B","-1.68%"
"2005年4月1日","1,223.57","1,180.37","1,237.80","1,173.54","1.97B","3.58%"
"2005年3月31日","1,181.24","1,168.83","1,181.53","1,162.03","1.04B","0.74%"
"2005年3月30日","1,172.57","1,192.45","1,192.45","1,171.81","1.14B","-1.88%"
"2005年3月29日","1,195.02","1,199.69","1,209.23","1,194.59","923.30M","-0.42%"
"2005年3月28日","1,200.11","1,204.85","1,204.85","1,185.46","902.30M","-0.46%"
"2005年3月25日","1,205.63","1,207.20","1,211.16","1,199.87","952.80M","-0.21%"
"2005年3月24日","1,208.19","1,200.26","1,208.61","1,187.58","1.15B","0.54%"
"2005年3月23日","1,201.65","1,205.76","1,218.01","1,194.32","1.34B","-0.44%"
"2005年3月22日","1,206.92","1,230.68","1,231.68","1,202.43","1.47B","-1.96%"
"2005年3月21日","1,231.05","1,226.14","1,232.82","1,220.82","996.40M","0.30%"
"2005年3月18日","1,227.40","1,242.45","1,248.03","1,223.62","1.25B","-1.29%"
"2005年3月17日","1,243.47","1,255.98","1,257.79","1,242.51","1.29B","-0.97%"
"2005年3月16日","1,255.59","1,267.05","1,268.19","1,247.89","1.37B","-1.07%"
"2005年3月15日","1,269.14","1,293.13","1,293.26","1,266.64","1.56B","-1.88%"
"2005年3月14日","1,293.50","1,288.98","1,304.11","1,271.51","1.87B","0.28%"
"2005年3月11日","1,289.94","1,284.51","1,292.53","1,278.15","1.50B","0.29%"
"2005年3月10日","1,286.23","1,316.90","1,316.90","1,282.53","1.79B","-2.32%"
"2005年3月9日","1,316.79","1,321.21","1,326.08","1,310.23","2.06B","-0.11%"
"2005年3月8日","1,318.27","1,298.25","1,318.89","1,296.91","1.80B","1.90%"
"2005年3月7日","1,293.74","1,288.41","1,296.88","1,287.74","1.08B","0.47%"
"2005年3月4日","1,287.71","1,294.16","1,299.60","1,286.48","1.10B","-0.51%"
"2005年3月3日","1,294.34","1,285.20","1,295.25","1,276.88","1.28B","0.54%"
"2005年3月2日","1,287.45","1,303.31","1,316.72","1,285.92","1.86B","-1.22%"
"2005年3月1日","1,303.41","1,305.25","1,308.76","1,295.64","1.40B","-0.20%"
"2005年2月28日","1,306.00","1,311.44","1,315.14","1,298.93","1.77B","-0.49%"
"2005年2月25日","1,312.44","1,311.37","1,328.53","1,311.20","2.41B","0.19%"
"2005年2月24日","1,309.95","1,307.04","1,310.97","1,296.98","2.01B","0.04%"
"2005年2月23日","1,309.47","1,309.62","1,316.59","1,299.15","2.42B","0.01%"
"2005年2月22日","1,309.28","1,285.63","1,312.53","1,282.78","2.26B","1.93%"
"2005年2月21日","1,284.48","1,259.53","1,284.94","1,259.51","1.25B","2.03%"
"2005年2月18日","1,258.97","1,275.66","1,278.62","1,258.56","1.07B","-1.34%"
"2005年2月17日","1,276.13","1,280.03","1,280.03","1,263.71","1.12B","-0.22%"
"2005年2月16日","1,278.88","1,276.02","1,291.46","1,270.32","1.44B","0.78%"
"2005年2月4日","1,269.00","1,238.61","1,274.12","1,235.64","1.70B","2.15%"
"2005年2月3日","1,242.31","1,253.81","1,269.15","1,236.18","2.04B","-0.81%"
"2005年2月2日","1,252.50","1,189.50","1,253.16","1,189.50","1.91B","5.35%"
"2005年2月1日","1,188.93","1,189.50","1,203.07","1,187.26","934.00M","-0.24%"
"2005年1月31日","1,191.82","1,210.76","1,210.76","1,190.17","907.80M","-1.80%"
"2005年1月28日","1,213.67","1,223.73","1,226.30","1,208.86","817.10M","-1.00%"
"2005年1月27日","1,225.89","1,239.58","1,241.14","1,223.88","941.30M","-1.29%"
"2005年1月26日","1,241.96","1,252.37","1,254.23","1,240.13","964.10M","-0.98%"
"2005年1月25日","1,254.23","1,252.35","1,254.87","1,239.16","1.18B","-0.12%"
"2005年1月24日","1,255.78","1,258.02","1,265.95","1,239.80","1.80B","1.73%"
"2005年1月21日","1,234.48","1,201.93","1,237.91","1,189.21","1.70B","2.50%"
"2005年1月20日","1,204.39","1,213.37","1,213.96","1,199.17","1.03B","-1.13%"
"2005年1月19日","1,218.11","1,225.08","1,225.08","1,214.63","937.70M","-0.60%"
"2005年1月18日","1,225.45","1,215.78","1,226.04","1,207.05","1.02B","0.72%"
"2005年1月17日","1,216.65","1,235.57","1,236.40","1,214.07","1.00B","-2.33%"
"2005年1月14日","1,245.62","1,255.87","1,268.86","1,243.87","989.80M","-0.85%"
"2005年1月13日","1,256.31","1,255.72","1,259.50","1,251.02","874.70M","-0.05%"
"2005年1月12日","1,256.92","1,257.17","1,257.19","1,246.42","677.00M","-0.04%"
"2005年1月11日","1,257.46","1,252.71","1,260.87","1,247.84","772.60M","0.40%"
"2005年1月10日","1,252.40","1,243.58","1,252.72","1,236.09","723.50M","0.61%"
"2005年1月7日","1,244.75","1,239.32","1,256.31","1,235.51","894.10M","0.43%"
"2005年1月6日","1,239.43","1,252.49","1,252.73","1,234.24","792.20M","-1.00%"
"2005年1月5日","1,251.94","1,241.68","1,258.58","1,235.75","867.90M","0.74%"
"2005年1月4日","1,242.77","1,260.78","1,260.78","1,238.18","816.20M","-1.87%"
