"日期","收盘","开盘","高","低","交易量","涨跌幅"
"1995年12月8日","636.78","631.95","641.68","631.88","145.62M","0.78%"
"1995年12月7日","631.84","628.62","632.37","627.06","50.08M","0.54%"
"1995年12月6日","628.43","637.22","637.30","627.83","64.13M","-1.38%"
"1995年12月5日","637.22","636.43","638.72","635.59","46.02M","0.36%"
"1995年12月4日","634.92","632.72","635.73","632.26","41.22M","0.18%"
"1995年12月1日","633.81","631.55","639.46","625.13","92.20M","-1.14%"
"1995年11月30日","641.13","639.51","652.41","632.02","92.36M","-0.07%"
"1995年11月29日","641.59","652.10","652.10","640.49","73.24M","-1.68%"
"1995年11月28日","652.57","643.73","652.57","638.30","95.97M","1.17%"
"1995年11月27日","645.03","658.09","658.31","644.66","85.66M","-2.17%"
"1995年11月24日","659.37","658.37","662.05","654.08","76.36M","0.15%"
"1995年11月23日","658.37","663.32","664.86","657.63","101.74M","-0.75%"
"1995年11月22日","663.32","678.42","679.39","662.92","91.50M","-2.23%"
"1995年11月21日","678.42","675.18","678.86","675.18","78.16M","0.55%"
"1995年11月20日","674.74","671.80","677.01","668.66","99.00M","-0.21%"
"1995年11月17日","676.19","680.08","682.23","675.26","123.33M","-0.92%"
"1995年11月16日","682.44","690.77","691.05","681.36","148.33M","-1.41%"
"1995年11月15日","692.20","688.50","692.20","680.73","170.55M","0.48%"
"1995年11月14日","688.87","687.07","691.24","684.50","129.03M","0.02%"
"1995年11月13日","688.70","705.89","705.90","686.44","168.17M","-2.83%"
"1995年11月10日","708.75","710.75","712.16","708.17","132.86M","-0.34%"
"1995年11月9日","711.20","708.58","714.48","700.86","205.11M","-0.06%"
"1995年11月8日","711.61","729.69","729.69","708.55","255.34M","-2.48%"
"1995年11月7日","729.69","736.90","736.90","728.60","203.45M","-0.88%"
"1995年11月6日","736.15","729.03","736.15","729.03","247.75M","1.15%"
"1995年11月3日","727.78","720.78","727.78","720.78","192.16M","0.84%"
"1995年11月2日","721.70","723.96","728.27","719.20","205.04M","-0.23%"
"1995年11月1日","723.39","716.46","727.41","712.51","303.57M","0.85%"
"1995年10月31日","717.31","723.43","726.32","715.46","273.36M","-0.76%"
"1995年10月30日","722.78","722.86","724.54","719.27","251.33M","0.06%"
"1995年10月27日","722.37","730.96","735.04","721.31","357.93M","-1.24%"
"1995年10月26日","731.46","757.12","759.76","731.41","637.76M","-3.81%"
"1995年10月25日","760.41","765.22","765.22","740.77","804.64M","5.09%"
"1995年10月24日","723.57","724.79","727.35","720.27","311.61M","0.07%"
"1995年10月23日","723.09","729.77","729.77","718.42","387.80M","-0.44%"
"1995年10月20日","726.29","700.32","726.29","697.47","322.12M","3.34%"
"1995年10月19日","702.79","716.83","720.59","700.56","752.72M","-1.96%"
"1995年10月18日","716.83","705.72","716.83","705.72","427.31M","2.05%"
"1995年10月17日","702.40","700.85","705.51","698.45","188.83M","0.15%"
"1995年10月16日","701.34","702.13","706.28","696.81","259.20M","-0.23%"
"1995年10月13日","702.98","702.48","711.48","693.81","392.92M","-0.20%"
"1995年10月12日","704.40","713.25","714.71","703.88","548.72M","-0.91%"
"1995年10月11日","710.89","705.56","710.89","700.69","413.92M","0.32%"
"1995年10月10日","708.63","704.55","720.22","703.51","399.52M","0.33%"
"1995年10月9日","706.29","717.99","717.99","704.39","234.58M","-1.90%"
"1995年10月6日","719.96","725.45","729.36","718.91","232.34M","-0.68%"
"1995年10月5日","724.88","717.79","724.88","715.68","102.04M","0.99%"
"1995年10月4日","717.79","724.03","725.19","716.15","122.20M","-0.64%"
"1995年9月29日","722.43","711.91","722.43","711.91","192.21M","1.58%"
"1995年9月28日","711.19","705.03","711.19","699.11","206.89M","0.39%"
"1995年9月27日","708.46","727.46","728.30","707.43","260.97M","-2.80%"
"1995年9月26日","728.86","723.22","729.26","721.90","102.29M","0.76%"
"1995年9月25日","723.34","730.00","730.00","717.56","121.08M","-0.91%"
"1995年9月22日","730.01","731.17","733.76","727.45","107.48M","-0.16%"
"1995年9月21日","731.17","726.32","731.69","726.32","136.70M","0.69%"
"1995年9月20日","726.14","730.27","731.26","720.97","202.77M","-1.44%"
"1995年9月19日","736.74","761.16","762.01","735.34","315.41M","-2.73%"
"1995年9月18日","757.40","757.98","758.12","751.42","241.80M","0.19%"
"1995年9月15日","755.93","756.65","757.79","749.97","269.18M","-0.29%"
"1995年9月14日","758.13","765.14","765.91","754.65","429.93M","-0.66%"
"1995年9月13日","763.18","764.91","767.08","755.19","342.60M","-0.07%"
"1995年9月12日","763.69","775.44","792.04","760.83","461.11M","-1.52%"
"1995年9月11日","775.44","756.68","775.44","755.65","421.38M","3.24%"
"1995年9月8日","751.08","753.28","757.94","747.50","305.15M","-0.37%"
"1995年9月7日","753.84","758.29","766.00","753.58","619.02M","0.01%"
"1995年9月6日","753.75","738.99","754.48","738.59","381.75M","1.92%"
"1995年9月5日","739.53","743.21","751.65","736.25","269.86M","0.22%"
"1995年9月4日","737.89","731.41","737.89","729.10","286.59M","1.24%"
"1995年9月1日","728.84","726.05","728.85","721.02","203.65M","0.69%"
"1995年8月31日","723.87","715.56","723.87","711.17","188.23M","1.14%"
"1995年8月30日","715.73","721.74","725.57","714.18","179.38M","-0.88%"
"1995年8月29日","722.08","728.10","741.53","719.95","256.82M","-0.49%"
"1995年8月28日","725.62","724.11","728.48","723.08","147.88M","-0.27%"
"1995年8月25日","727.58","733.18","734.19","724.23","220.73M","-0.85%"
"1995年8月24日","733.85","728.76","735.16","718.13","259.63M","0.54%"
"1995年8月23日","729.89","741.72","744.39","725.04","251.58M","-1.35%"
"1995年8月22日","739.85","738.94","742.70","734.58","243.09M","0.11%"
"1995年8月21日","739.06","748.87","755.35","735.08","411.31M","-2.43%"
"1995年8月18日","757.43","772.57","772.86","753.52","495.35M","-1.56%"
"1995年8月17日","769.45","777.02","782.73","763.20","696.71M","0.23%"
"1995年8月16日","767.66","757.80","767.87","756.42","780.02M","2.15%"
"1995年8月15日","751.48","773.73","773.73","749.67","727.86M","-3.18%"
"1995年8月14日","776.13","759.12","788.28","753.20","183.52M","4.18%"
"1995年8月11日","744.99","736.63","749.07","734.63","905.94M","1.34%"
"1995年8月10日","735.14","718.75","741.35","714.87","855.84M","2.47%"
"1995年8月9日","717.40","711.79","716.20","705.07","362.32M","0.68%"
"1995年8月8日","712.53","724.79","728.07","709.34","356.62M","-0.77%"
"1995年8月7日","718.08","708.74","718.08","708.74","268.90M","1.17%"
"1995年8月4日","709.80","703.44","712.34","703.44","257.03M","0.90%"
"1995年8月3日","703.44","699.40","706.53","698.72","181.71M","0.49%"
"1995年8月2日","699.99","721.14","733.00","699.96","454.48M","-2.15%"
"1995年8月1日","715.40","697.22","717.85","688.65","319.42M","2.85%"
"1995年7月31日","695.55","699.60","701.91","692.68","232.41M","0.02%"
"1995年7月28日","695.42","699.85","702.61","692.81","323.09M","-0.33%"
"1995年7月27日","697.72","686.90","697.72","686.90","224.70M","0.96%"
"1995年7月26日","691.11","703.29","712.69","690.79","370.54M","-1.77%"
"1995年7月25日","703.58","709.72","712.08","699.46","467.74M","-0.89%"
"1995年7月24日","709.92","699.84","716.07","699.84","858.24M","2.36%"
"1995年7月21日","693.56","690.30","699.03","686.74","287.60M","0.47%"
"1995年7月20日","690.30","686.56","696.87","681.38","276.32M","-0.10%"
"1995年7月19日","690.98","715.40","723.37","689.12","669.83M","-3.42%"
"1995年7月18日","715.47","693.96","715.47","686.06","669.30M","2.88%"
"1995年7月17日","695.45","651.95","700.61","651.67","461.88M","6.53%"
"1995年7月14日","652.80","656.31","662.39","652.45","176.64M","-0.53%"
"1995年7月13日","656.31","648.91","656.31","648.91","158.82M","1.14%"
"1995年7月12日","648.91","649.19","652.82","645.85","113.43M","-0.04%"
"1995年7月11日","649.19","668.75","669.86","648.82","224.60M","-2.56%"
"1995年7月10日","666.24","669.07","670.52","659.89","340.95M","-0.08%"
"1995年7月7日","666.78","636.02","666.78","636.02","306.61M","4.55%"
"1995年7月6日","637.76","636.02","650.58","631.33","204.09M","0.27%"
"1995年7月5日","636.02","624.02","637.35","623.99","115.74M","2.48%"
"1995年7月4日","620.62","612.24","620.64","610.74","90.84M","1.21%"
"1995年7月3日","613.18","623.13","623.13","613.02","126.03M","-2.76%"
"1995年6月30日","630.58","641.60","641.60","625.95","191.77M","-2.07%"
"1995年6月29日","643.92","647.64","650.28","641.57","79.95M","-0.57%"
"1995年6月28日","647.64","649.28","649.41","643.59","79.21M","-0.35%"
"1995年6月27日","649.93","652.95","659.72","648.88","138.61M","-0.53%"
"1995年6月26日","653.40","650.91","654.71","647.80","82.06M","0.50%"
"1995年6月23日","650.14","643.41","650.83","643.41","85.59M","0.88%"
"1995年6月22日","644.47","651.73","653.92","642.58","106.36M","-1.13%"
"1995年6月21日","651.81","640.24","651.81","640.24","85.90M","1.74%"
"1995年6月20日","640.65","638.96","647.32","638.96","77.95M","0.26%"
"1995年6月19日","638.96","637.57","641.65","634.91","71.41M","-1.17%"
"1995年6月16日","646.54","646.85","655.01","636.24","98.29M","-0.05%"
"1995年6月15日","646.85","685.45","685.45","640.55","231.71M","-6.15%"
"1995年6月14日","689.22","698.94","701.73","684.88","110.36M","-1.39%"
"1995年6月13日","698.94","698.72","703.04","696.83","118.84M","0.03%"
"1995年6月12日","698.72","696.65","701.89","690.43","194.42M","-0.56%"
"1995年6月9日","702.62","695.93","709.06","695.65","133.75M","0.96%"
"1995年6月8日","695.93","716.45","722.20","693.49","214.32M","-2.86%"
"1995年6月7日","716.45","688.59","716.54","686.90","80.33M","3.96%"
"1995年6月6日","689.13","678.37","690.66","675.79","68.30M","-0.36%"
"1995年6月5日","691.64","716.69","718.28","691.49","118.70M","-3.51%"
"1995年6月2日","716.82","708.57","722.28","708.57","113.21M","1.15%"
"1995年6月1日","708.67","703.72","708.67","702.08","90.70M","1.16%"
"1995年5月31日","700.51","710.75","710.75","690.70","81.57M","-1.48%"
"1995年5月30日","711.00","712.26","725.71","704.52","126.92M","0.06%"
"1995年5月29日","710.59","717.38","718.49","698.76","114.12M","-2.34%"
"1995年5月26日","727.62","696.84","782.39","672.35","390.13M","4.42%"
"1995年5月25日","696.84","742.57","748.17","696.84","252.52M","-6.08%"
"1995年5月24日","741.93","761.16","769.52","720.95","338.16M","-1.12%"
"1995年5月23日","750.30","791.74","833.69","749.83","840.92M","-16.39%"
"1995年5月22日","897.42","919.75","926.41","870.79","1.21B","4.86%"
"1995年5月19日","855.81","768.82","855.81","761.38","980.02M","12.09%"
"1995年5月18日","763.51","741.81","770.82","682.01","1.01B","30.99%"
"1995年5月17日","582.88","578.84","582.96","577.15","15.12M","0.70%"
"1995年5月16日","578.85","581.77","584.41","578.19","22.33M","-0.55%"
"1995年5月15日","582.04","583.97","583.97","578.64","30.41M","-0.48%"
"1995年5月12日","584.84","567.89","593.26","567.89","106.45M","2.95%"
"1995年5月11日","568.06","572.06","572.12","566.42","19.22M","0.52%"
"1995年5月10日","565.14","577.75","580.70","564.86","33.19M","-2.31%"
"1995年5月9日","578.50","572.10","579.55","572.10","24.33M","1.22%"
"1995年5月8日","571.51","573.12","574.99","568.70","30.02M","-0.46%"
"1995年5月5日","574.17","569.52","577.46","569.52","41.88M","0.52%"
"1995年5月4日","571.20","578.08","578.08","568.13","48.05M","-1.58%"
"1995年5月3日","580.38","579.05","586.23","579.05","48.25M","0.23%"
"1995年5月2日","579.05","577.95","580.28","575.02","79.25M","-0.15%"
"1995年4月28日","579.93","577.43","582.04","572.40","58.22M","1.16%"
"1995年4月27日","573.30","601.81","601.81","548.75","123.66M","-4.74%"
"1995年4月26日","601.83","621.12","622.89","601.78","94.14M","-2.91%"
"1995年4月25日","619.84","617.01","621.53","615.39","42.93M","0.02%"
"1995年4月24日","619.73","637.82","637.82","618.12","97.71M","-2.56%"
"1995年4月21日","635.99","646.90","649.17","635.71","134.06M","-1.43%"
"1995年4月20日","645.20","631.50","645.24","631.50","109.24M","2.17%"
"1995年4月19日","631.50","626.36","631.59","626.36","70.81M","0.96%"
"1995年4月18日","625.52","631.26","634.08","625.16","57.64M","-0.91%"
"1995年4月17日","631.26","640.11","642.79","628.66","51.85M","-1.37%"
"1995年4月14日","640.04","630.72","640.52","627.02","102.21M","1.15%"
"1995年4月13日","632.76","647.21","650.98","632.76","143.62M","-1.86%"
"1995年4月12日","644.74","633.81","649.21","632.72","161.98M","0.57%"
"1995年4月11日","641.08","661.01","664.81","640.58","354.15M","-3.94%"
"1995年4月10日","667.39","673.70","680.73","665.39","264.62M","-0.94%"
"1995年4月7日","673.72","663.45","677.52","662.78","220.05M","2.22%"
"1995年4月6日","659.06","645.14","659.06","641.84","121.62M","1.44%"
"1995年4月5日","649.70","658.45","664.90","649.65","139.26M","-1.58%"
"1995年4月4日","660.16","652.43","660.73","650.88","132.76M","0.53%"
"1995年4月3日","656.65","650.98","660.53","647.45","1.29B","1.51%"
"1995年3月31日","646.91","629.93","647.77","627.27","120.08M","2.53%"
"1995年3月30日","630.93","641.36","644.71","630.28","164.87M","-0.97%"
"1995年3月29日","637.14","624.85","637.16","615.45","85.17M","1.69%"
"1995年3月28日","626.54","625.57","631.81","624.45","102.58M","-0.45%"
"1995年3月27日","629.36","619.35","631.65","619.35","149.41M","2.88%"
"1995年3月24日","611.77","609.90","613.59","600.54","73.58M","0.10%"
"1995年3月23日","611.13","617.55","620.22","609.24","137.59M","-0.42%"
"1995年3月22日","613.70","591.95","613.70","591.95","102.63M","3.67%"
"1995年3月21日","591.95","581.79","593.08","581.43","40.67M","1.11%"
"1995年3月20日","585.45","593.52","604.95","585.35","89.51M","-1.36%"
"1995年3月17日","593.52","579.62","593.83","577.96","79.82M","2.35%"
"1995年3月16日","579.88","570.51","579.94","569.18","49.51M","1.27%"
"1995年3月15日","572.60","588.24","591.48","568.64","66.87M","-2.66%"
"1995年3月14日","588.24","586.23","599.80","586.21","71.95M","0.34%"
"1995年3月13日","586.23","596.65","596.99","583.39","55.92M","-0.01%"
"1995年3月10日","586.29","605.59","605.59","583.74","92.83M","-3.19%"
"1995年3月9日","605.59","620.81","624.20","604.93","162.39M","-2.45%"
"1995年3月8日","620.81","632.96","638.98","616.85","215.34M","-1.92%"
"1995年3月7日","632.96","614.74","635.01","597.45","251.38M","2.70%"
"1995年3月6日","616.30","577.22","616.47","577.22","158.26M","6.77%"
"1995年3月3日","577.22","562.30","580.27","562.30","88.18M","2.92%"
"1995年3月2日","560.85","557.50","564.64","553.58","36.50M","0.70%"
"1995年3月1日","556.96","548.91","559.48","545.74","29.81M","1.40%"
"1995年2月28日","549.26","558.42","558.42","544.06","33.98M","-2.14%"
"1995年2月27日","561.27","584.02","590.88","559.08","74.00M","0.51%"
"1995年2月24日","558.43","591.91","594.66","555.41","87.92M","-5.21%"
"1995年2月23日","589.13","584.50","608.25","573.41","133.66M","-0.92%"
"1995年2月22日","594.63","541.21","594.64","541.21","96.52M","9.88%"
"1995年2月21日","541.14","536.08","541.14","535.99","11.71M","1.16%"
"1995年2月20日","534.96","533.76","540.85","533.76","12.63M","0.22%"
"1995年2月17日","533.76","537.87","537.99","532.67","38.57M","-0.86%"
"1995年2月16日","538.37","542.26","542.83","537.21","13.64M","-0.82%"
"1995年2月15日","542.84","547.83","548.53","542.51","11.40M","-0.96%"
"1995年2月14日","548.11","549.76","552.35","542.18","15.06M","-0.13%"
"1995年2月13日","548.84","541.37","550.21","537.11","19.70M","1.38%"
"1995年2月10日","541.37","548.77","558.90","540.64","32.88M","-2.17%"
"1995年2月9日","553.36","536.06","553.38","536.06","25.05M","3.67%"
"1995年2月8日","533.75","533.09","537.55","531.21","11.40M","0.24%"
"1995年2月7日","532.49","532.11","536.62","524.43","13.05M","-0.23%"
"1995年2月6日","533.72","559.78","559.78","532.93","17.00M","-5.13%"
"1995年1月27日","562.59","552.96","564.52","552.95","23.12M","1.71%"
"1995年1月26日","553.11","553.89","555.24","551.66","18.28M","-0.48%"
"1995年1月25日","555.77","550.27","558.44","550.27","24.13M","1.50%"
"1995年1月24日","547.57","552.77","559.31","547.39","24.85M","-1.06%"
"1995年1月23日","553.46","571.24","571.24","553.14","19.91M","-3.11%"
"1995年1月20日","571.24","566.80","578.52","559.68","27.00M","-0.08%"
"1995年1月19日","571.72","592.24","593.05","571.43","23.82M","-3.69%"
"1995年1月18日","593.64","587.94","593.65","587.08","17.70M","0.97%"
"1995年1月17日","587.94","593.05","594.90","586.60","20.35M","-0.15%"
"1995年1月16日","588.85","591.06","591.33","584.88","26.30M","-1.50%"
"1995年1月13日","597.84","597.32","601.07","593.87","29.22M","-0.71%"
"1995年1月12日","602.12","612.80","615.44","601.20","24.24M","-1.80%"
"1995年1月11日","613.13","610.30","615.23","606.92","24.50M","0.46%"
"1995年1月10日","610.30","626.00","626.00","607.06","45.05M","-2.51%"
"1995年1月9日","626.00","637.52","637.52","625.03","39.85M","-2.30%"
"1995年1月6日","640.76","642.74","643.83","636.34","35.38M","-0.95%"
"1995年1月5日","646.89","653.81","657.45","645.82","30.15M","-1.06%"
"1995年1月4日","653.81","641.89","655.49","639.62","30.69M","2.18%"
"1995年1月3日","639.88","637.73","647.54","630.52","18.07M","-1.23%"
