"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2002年1月9日","1,561.35","1,580.71","1,580.72","1,552.56","447.45M","-1.40%"
"2002年1月8日","1,583.46","1,594.87","1,607.72","1,582.45","348.25M","-0.83%"
"2002年1月7日","1,596.76","1,605.74","1,605.74","1,584.66","299.70M","-0.91%"
"2002年1月4日","1,611.39","1,643.48","1,643.50","1,608.83","138.23M","-2.10%"
"2001年12月31日","1,645.97","1,641.43","1,649.80","1,638.32","516.92M","0.40%"
"2001年12月28日","1,639.48","1,626.95","1,639.85","1,619.53","503.67M","0.71%"
"2001年12月27日","1,627.92","1,635.46","1,644.41","1,625.45","556.92M","-0.35%"
"2001年12月26日","1,633.64","1,610.65","1,634.33","1,605.15","479.39M","1.39%"
"2001年12月25日","1,611.17","1,604.67","1,613.60","1,593.03","450.77M","0.32%"
"2001年12月24日","1,606.10","1,639.52","1,640.14","1,601.24","422.87M","-2.08%"
"2001年12月21日","1,640.14","1,627.44","1,640.79","1,624.50","378.33M","0.53%"
"2001年12月20日","1,631.54","1,669.47","1,669.48","1,628.47","578.03M","-2.46%"
"2001年12月19日","1,672.70","1,688.92","1,693.18","1,671.94","461.82M","-0.86%"
"2001年12月18日","1,687.29","1,666.51","1,687.77","1,660.50","510.81M","1.28%"
"2001年12月17日","1,665.94","1,673.24","1,680.84","1,662.67","361.94M","-0.57%"
"2001年12月14日","1,675.51","1,683.73","1,692.90","1,673.32","468.56M","-0.74%"
"2001年12月13日","1,688.01","1,713.78","1,720.55","1,687.09","604.06M","-1.58%"
"2001年12月12日","1,715.17","1,724.88","1,728.83","1,714.17","563.79M","-0.79%"
"2001年12月11日","1,728.88","1,748.02","1,748.97","1,726.69","577.46M","-1.13%"
"2001年12月10日","1,748.68","1,743.62","1,748.97","1,730.81","590.36M","0.19%"
"2001年12月7日","1,745.41","1,752.02","1,756.47","1,743.33","647.55M","-0.33%"
"2001年12月6日","1,751.18","1,740.08","1,754.77","1,737.06","779.40M","0.34%"
"2001年12月5日","1,745.23","1,765.56","1,776.02","1,745.11","965.19M","-1.38%"
"2001年12月4日","1,769.68","1,763.79","1,770.36","1,754.87","737.37M","0.40%"
"2001年12月3日","1,762.56","1,751.05","1,767.44","1,750.92","863.92M","0.83%"
"2001年11月30日","1,747.99","1,732.13","1,748.00","1,731.96","724.77M","0.91%"
"2001年11月29日","1,732.30","1,735.38","1,741.74","1,728.89","675.30M","-0.16%"
"2001年11月28日","1,735.00","1,725.54","1,741.66","1,725.16","753.85M","0.72%"
"2001年11月27日","1,722.59","1,705.51","1,722.62","1,704.85","499.15M","0.98%"
"2001年11月26日","1,705.88","1,710.13","1,710.13","1,696.00","469.03M","-0.39%"
"2001年11月23日","1,712.56","1,715.65","1,721.97","1,704.14","631.84M","-0.19%"
"2001年11月22日","1,715.81","1,705.92","1,715.93","1,700.51","695.01M","0.60%"
"2001年11月21日","1,705.66","1,700.66","1,707.93","1,690.23","676.45M","0.35%"
"2001年11月20日","1,699.73","1,672.21","1,703.74","1,670.80","917.88M","1.79%"
"2001年11月19日","1,669.89","1,645.09","1,669.99","1,644.82","457.45M","1.40%"
"2001年11月16日","1,646.76","1,725.45","1,734.67","1,644.61","1.10B","1.57%"
"2001年11月15日","1,621.34","1,619.26","1,624.81","1,612.90","251.84M","0.26%"
"2001年11月14日","1,617.10","1,615.75","1,627.97","1,614.59","277.40M","0.07%"
"2001年11月13日","1,615.93","1,609.95","1,623.45","1,598.11","344.05M","-0.32%"
"2001年11月12日","1,621.19","1,631.80","1,637.33","1,619.11","403.86M","-0.56%"
"2001年11月9日","1,630.36","1,605.08","1,637.90","1,582.85","575.02M","1.53%"
"2001年11月8日","1,605.87","1,566.52","1,605.90","1,550.46","523.93M","0.74%"
"2001年11月7日","1,594.05","1,669.43","1,669.46","1,591.77","594.59M","-4.62%"
"2001年11月6日","1,671.28","1,678.17","1,685.52","1,668.66","382.77M","-0.49%"
"2001年11月5日","1,679.57","1,687.84","1,688.31","1,671.23","347.47M","-0.70%"
"2001年11月2日","1,691.35","1,703.92","1,711.74","1,688.57","425.38M","-0.96%"
"2001年11月1日","1,707.75","1,692.35","1,717.74","1,688.10","632.00M","1.10%"
"2001年10月31日","1,689.17","1,678.93","1,689.17","1,655.89","405.14M","0.38%"
"2001年10月30日","1,682.77","1,702.86","1,704.48","1,680.44","399.67M","-1.04%"
"2001年10月29日","1,700.48","1,678.72","1,701.12","1,678.72","548.88M","1.35%"
"2001年10月26日","1,677.88","1,669.16","1,681.90","1,651.52","643.28M","0.08%"
"2001年10月25日","1,676.50","1,708.03","1,708.03","1,673.05","972.53M","-2.42%"
"2001年10月24日","1,718.06","1,733.64","1,744.92","1,685.72","2.03B","2.84%"
"2001年10月23日","1,670.56","1,642.22","1,670.74","1,625.15","1.42B","9.86%"
"2001年10月22日","1,520.67","1,558.47","1,563.40","1,514.86","423.06M","-3.29%"
"2001年10月19日","1,572.45","1,610.44","1,610.44","1,550.91","586.70M","-2.67%"
"2001年10月18日","1,615.58","1,642.01","1,651.11","1,609.38","329.59M","-1.67%"
"2001年10月17日","1,643.07","1,654.93","1,661.88","1,635.92","274.36M","-0.77%"
"2001年10月16日","1,655.90","1,689.19","1,691.65","1,649.20","338.17M","-1.86%"
"2001年10月15日","1,687.28","1,692.17","1,703.59","1,670.27","458.88M","-0.24%"
"2001年10月12日","1,691.33","1,637.75","1,700.71","1,598.79","718.01M","3.24%"
"2001年10月11日","1,638.33","1,682.32","1,693.21","1,634.21","437.03M","-2.86%"
"2001年10月10日","1,686.61","1,744.04","1,744.64","1,683.71","393.14M","-3.33%"
"2001年10月9日","1,744.64","1,724.17","1,751.07","1,722.22","272.10M","1.05%"
"2001年10月8日","1,726.53","1,766.13","1,773.80","1,723.04","271.85M","-2.17%"
"2001年9月28日","1,764.87","1,766.13","1,774.30","1,751.72","342.12M","-0.00%"
"2001年9月27日","1,764.93","1,765.62","1,779.13","1,750.76","317.25M","-0.16%"
"2001年9月26日","1,767.81","1,793.65","1,793.67","1,765.17","276.97M","-1.45%"
"2001年9月25日","1,793.88","1,799.98","1,813.31","1,788.40","289.10M","-0.06%"
"2001年9月24日","1,794.96","1,804.89","1,808.70","1,791.62","274.47M","-0.67%"
"2001年9月21日","1,807.02","1,815.56","1,821.34","1,803.80","354.03M","-0.63%"
"2001年9月20日","1,818.42","1,826.42","1,836.79","1,814.46","485.79M","-0.23%"
"2001年9月19日","1,822.69","1,800.24","1,822.97","1,784.91","396.19M","1.34%"
"2001年9月18日","1,798.62","1,784.59","1,817.56","1,780.05","407.33M","0.79%"
"2001年9月17日","1,784.61","1,811.90","1,816.26","1,782.50","528.68M","-1.86%"
"2001年9月14日","1,818.38","1,838.67","1,846.02","1,814.74","494.51M","-1.17%"
"2001年9月13日","1,839.91","1,851.62","1,857.86","1,837.82","388.45M","-0.68%"
"2001年9月12日","1,852.60","1,822.13","1,858.69","1,815.59","959.25M","-0.60%"
"2001年9月11日","1,863.78","1,859.97","1,871.13","1,849.61","518.69M","0.39%"
"2001年9月10日","1,856.53","1,790.21","1,858.20","1,774.83","613.55M","2.64%"
"2001年9月7日","1,808.84","1,858.24","1,858.24","1,807.14","527.96M","-2.83%"
"2001年9月6日","1,861.56","1,867.63","1,876.47","1,853.29","401.02M","-0.36%"
"2001年9月5日","1,868.27","1,868.36","1,888.90","1,863.83","576.81M","0.32%"
"2001年9月4日","1,862.36","1,815.27","1,862.40","1,814.92","577.80M","2.49%"
"2001年9月3日","1,817.19","1,831.70","1,831.80","1,813.37","375.81M","-0.92%"
"2001年8月31日","1,834.14","1,838.21","1,846.94","1,831.52","309.78M","-0.30%"
"2001年8月30日","1,839.63","1,846.19","1,846.54","1,831.02","333.77M","-0.43%"
"2001年8月29日","1,847.54","1,846.82","1,865.48","1,837.94","500.78M","0.23%"
"2001年8月28日","1,843.38","1,816.66","1,843.44","1,795.57","579.22M","0.88%"
"2001年8月27日","1,827.25","1,881.31","1,881.31","1,824.88","642.24M","-3.16%"
"2001年8月24日","1,886.80","1,903.38","1,912.19","1,883.23","527.73M","-0.85%"
"2001年8月23日","1,902.99","1,892.37","1,903.47","1,869.49","541.93M","-0.02%"
"2001年8月22日","1,903.45","1,935.54","1,935.56","1,891.35","666.54M","-1.83%"
"2001年8月21日","1,938.87","1,936.06","1,947.40","1,935.77","503.05M","0.23%"
"2001年8月20日","1,934.49","1,923.10","1,937.15","1,917.10","599.05M","0.55%"
"2001年8月17日","1,924.00","1,916.84","1,928.14","1,909.67","418.97M","0.23%"
"2001年8月16日","1,919.64","1,948.27","1,950.46","1,918.49","451.57M","-1.42%"
"2001年8月15日","1,947.36","1,938.54","1,949.16","1,935.39","406.76M","0.40%"
"2001年8月14日","1,939.54","1,955.51","1,960.95","1,924.27","564.69M","-0.80%"
"2001年8月13日","1,955.10","1,956.92","1,963.14","1,942.07","660.56M","0.00%"
"2001年8月10日","1,955.04","1,929.96","1,956.40","1,929.69","1.01B","1.58%"
"2001年8月9日","1,924.59","1,894.69","1,924.65","1,894.05","799.22M","1.55%"
"2001年8月8日","1,895.17","1,902.87","1,907.95","1,885.42","1.13B","-0.46%"
"2001年8月7日","1,903.93","1,872.67","1,911.21","1,861.78","785.89M","1.16%"
"2001年8月6日","1,882.13","1,953.41","1,953.45","1,867.86","670.41M","-3.91%"
"2001年8月3日","1,958.69","1,956.54","1,965.32","1,948.90","433.03M","0.09%"
"2001年8月2日","1,957.02","1,989.64","1,990.70","1,912.73","649.30M","-1.51%"
"2001年8月1日","1,986.93","1,925.24","1,986.94","1,925.24","743.89M","3.47%"
"2001年7月31日","1,920.32","1,939.26","1,978.10","1,909.30","712.51M","-1.87%"
"2001年7月30日","1,956.82","2,056.76","2,056.77","1,955.97","759.27M","-5.27%"
"2001年7月27日","2,065.73","2,093.87","2,101.15","2,063.89","585.95M","-1.35%"
"2001年7月26日","2,094.01","2,109.92","2,116.56","2,086.08","569.39M","-0.86%"
"2001年7月25日","2,112.26","2,130.45","2,140.50","2,108.76","621.90M","-1.13%"
"2001年7月24日","2,136.45","2,162.75","2,162.75","2,129.18","737.44M","-1.50%"
"2001年7月23日","2,169.01","2,183.74","2,185.86","2,166.33","712.27M","-0.49%"
"2001年7月20日","2,179.62","2,153.24","2,179.77","2,153.14","813.11M","1.37%"
"2001年7月19日","2,150.26","2,146.51","2,150.27","2,135.24","545.59M","0.17%"
"2001年7月18日","2,146.54","2,142.01","2,147.84","2,137.41","389.62M","0.26%"
"2001年7月17日","2,140.98","2,145.49","2,146.03","2,121.28","580.34M","-0.25%"
"2001年7月16日","2,146.24","2,176.34","2,183.52","2,142.08","710.93M","-0.70%"
"2001年7月13日","2,161.34","2,167.70","2,178.02","2,158.85","500.52M","-0.19%"
"2001年7月12日","2,165.49","2,164.91","2,168.39","2,153.68","475.45M","-0.15%"
"2001年7月11日","2,168.74","2,190.98","2,192.52","2,167.67","489.57M","-0.96%"
"2001年7月10日","2,189.78","2,172.61","2,189.80","2,172.59","532.44M","0.93%"
"2001年7月9日","2,169.66","2,169.47","2,175.16","2,164.01","510.63M","-0.04%"
"2001年7月6日","2,170.52","2,179.81","2,187.24","2,168.78","616.94M","-0.51%"
"2001年7月5日","2,181.66","2,202.30","2,204.26","2,176.75","618.93M","-0.93%"
"2001年7月4日","2,202.06","2,212.97","2,216.22","2,199.63","492.40M","-0.44%"
"2001年7月3日","2,211.83","2,206.85","2,211.86","2,191.68","567.80M","0.26%"
"2001年7月2日","2,205.99","2,220.42","2,223.21","2,201.59","637.82M","-0.54%"
"2001年6月29日","2,218.03","2,218.57","2,225.35","2,214.16","659.08M","-0.05%"
"2001年6月28日","2,219.25","2,231.37","2,237.49","2,213.58","932.43M","-0.47%"
"2001年6月27日","2,229.83","2,234.71","2,237.52","2,223.81","967.06M","-0.17%"
"2001年6月26日","2,233.59","2,234.07","2,236.78","2,223.50","1.19B","0.15%"
"2001年6月25日","2,230.20","2,210.07","2,230.22","2,210.04","1.15B","1.09%"
"2001年6月22日","2,206.07","2,191.36","2,206.51","2,188.94","781.87M","0.77%"
"2001年6月21日","2,189.14","2,164.12","2,189.22","2,164.09","557.41M","1.20%"
"2001年6月20日","2,163.12","2,171.01","2,180.73","2,157.40","583.82M","-0.34%"
"2001年6月19日","2,170.45","2,163.32","2,174.21","2,158.76","689.65M","0.13%"
"2001年6月18日","2,167.65","2,211.89","2,214.11","2,157.12","1.03B","-1.96%"
"2001年6月15日","2,210.97","2,196.68","2,212.09","2,188.25","995.77M","0.39%"
"2001年6月14日","2,202.40","2,243.30","2,245.43","2,201.01","1.23B","-1.78%"
"2001年6月13日","2,242.42","2,227.07","2,242.42","2,226.88","1.07B","0.88%"
"2001年6月12日","2,222.96","2,213.55","2,223.30","2,211.86","1.02B","0.38%"
"2001年6月11日","2,214.62","2,223.80","2,226.61","2,206.64","997.66M","-0.38%"
"2001年6月8日","2,223.07","2,229.20","2,229.41","2,211.75","878.99M","-0.30%"
"2001年6月7日","2,229.81","2,241.01","2,242.69","2,223.41","992.41M","-0.39%"
"2001年6月6日","2,238.50","2,237.99","2,241.09","2,224.30","1.16B","0.16%"
"2001年6月5日","2,234.99","2,229.25","2,235.50","2,226.82","1.20B","0.37%"
"2001年6月4日","2,226.78","2,223.91","2,229.05","2,222.23","1.32B","0.32%"
"2001年6月1日","2,219.59","2,216.56","2,223.26","2,212.16","1.28B","0.24%"
"2001年5月31日","2,214.26","2,217.87","2,222.65","2,208.88","1.26B","0.14%"
"2001年5月30日","2,211.20","2,180.62","2,211.20","2,180.53","1.09B","1.42%"
"2001年5月29日","2,180.28","2,177.65","2,188.76","2,176.56","1.01B","0.03%"
"2001年5月28日","2,179.70","2,194.45","2,194.83","2,171.68","1.11B","-0.63%"
"2001年5月25日","2,193.58","2,199.66","2,204.24","2,181.25","982.47M","-0.21%"
"2001年5月24日","2,198.30","2,198.01","2,202.84","2,192.17","1.06B","0.03%"
"2001年5月23日","2,197.59","2,210.85","2,213.40","2,175.28","1.31B","-0.58%"
"2001年5月22日","2,210.34","2,215.78","2,218.45","2,205.25","1.05B","-0.15%"
"2001年5月21日","2,213.59","2,207.78","2,213.75","2,202.74","1.32B","0.46%"
"2001年5月18日","2,203.37","2,194.62","2,203.37","2,186.65","1.04B","0.40%"
"2001年5月17日","2,194.65","2,201.98","2,205.01","2,187.84","1.17B","-0.22%"
"2001年5月16日","2,199.51","2,195.36","2,199.54","2,187.41","1.20B","0.39%"
"2001年5月15日","2,191.06","2,184.79","2,191.07","2,176.79","1.29B","0.58%"
"2001年5月14日","2,178.47","2,161.61","2,178.70","2,160.12","1.16B","1.07%"
"2001年5月11日","2,155.41","2,150.32","2,155.42","2,144.76","834.14M","0.38%"
"2001年5月10日","2,147.28","2,134.19","2,147.34","2,134.19","826.86M","0.67%"
"2001年5月9日","2,132.89","2,140.55","2,142.38","2,127.32","784.36M","-0.24%"
"2001年5月8日","2,137.99","2,119.90","2,138.04","2,119.89","664.91M","0.89%"
"2001年4月30日","2,119.18","2,117.17","2,122.50","2,111.95","763.66M","0.19%"
"2001年4月27日","2,115.11","2,104.03","2,120.84","2,104.03","848.59M","0.48%"
"2001年4月26日","2,105.06","2,113.39","2,125.79","2,102.82","998.89M","-0.67%"
"2001年4月25日","2,119.18","2,168.05","2,170.39","2,115.26","1.37B","-2.17%"
"2001年4月24日","2,166.17","2,151.34","2,166.19","2,151.34","1.07B","0.73%"
"2001年4月23日","2,150.43","2,150.34","2,157.51","2,132.55","1.40B","-0.09%"
"2001年4月20日","2,152.34","2,173.96","2,179.57","2,152.01","1.62B","-0.94%"
"2001年4月19日","2,172.87","2,172.43","2,175.57","2,148.31","1.51B","0.01%"
"2001年4月18日","2,172.56","2,177.99","2,179.74","2,167.59","1.42B","-0.19%"
"2001年4月17日","2,176.68","2,173.30","2,177.16","2,163.19","1.54B","0.40%"
"2001年4月16日","2,168.06","2,150.29","2,168.08","2,150.29","1.42B","1.06%"
"2001年4月13日","2,145.40","2,135.67","2,145.44","2,130.59","1.03B","0.50%"
"2001年4月12日","2,134.80","2,132.81","2,141.92","2,124.82","1.34B","0.16%"
"2001年4月11日","2,131.40","2,130.89","2,134.51","2,121.16","963.16M","0.14%"
"2001年4月10日","2,128.48","2,119.54","2,128.55","2,119.36","884.07M","0.52%"
"2001年4月9日","2,117.37","2,108.97","2,117.41","2,100.97","958.21M","0.42%"
"2001年4月6日","2,108.61","2,116.38","2,122.22","2,103.26","829.21M","-0.19%"
"2001年4月5日","2,112.60","2,084.81","2,112.62","2,081.64","898.62M","1.05%"
"2001年4月4日","2,090.72","2,123.89","2,128.16","2,084.93","1.22B","-1.52%"
"2001年4月3日","2,123.05","2,127.78","2,129.83","2,109.25","1.06B","-0.10%"
"2001年4月2日","2,125.08","2,117.45","2,126.97","2,114.78","1.20B","0.58%"
"2001年3月30日","2,112.78","2,101.10","2,112.83","2,096.28","1.06B","0.53%"
"2001年3月29日","2,101.66","2,107.22","2,111.73","2,096.93","1.23B","-0.25%"
"2001年3月28日","2,106.87","2,109.76","2,112.88","2,096.92","1.25B","-0.02%"
"2001年3月27日","2,107.26","2,096.50","2,107.30","2,090.90","1.35B","0.83%"
"2001年3月26日","2,089.88","2,052.05","2,089.99","2,052.05","1.29B","1.77%"
"2001年3月23日","2,053.54","2,091.18","2,093.95","2,052.55","1.86B","-1.63%"
"2001年3月22日","2,087.53","2,071.20","2,087.53","2,068.14","1.64B","1.02%"
"2001年3月21日","2,066.39","2,047.63","2,066.39","2,046.43","1.15B","1.01%"
"2001年3月20日","2,045.79","2,039.55","2,045.94","2,037.17","1.06B","0.45%"
"2001年3月19日","2,036.62","2,019.85","2,036.63","2,017.49","993.56M","0.81%"
"2001年3月16日","2,020.24","2,023.03","2,024.28","2,011.99","882.28M","-0.12%"
"2001年3月15日","2,022.60","2,019.72","2,027.33","2,017.59","1.06B","0.20%"
"2001年3月14日","2,018.62","1,996.15","2,018.62","1,994.94","855.38M","1.00%"
"2001年3月13日","1,998.70","2,012.15","2,012.77","1,992.17","1.18B","-0.69%"
"2001年3月12日","2,012.55","2,013.31","2,015.60","2,004.96","1.09B","0.04%"
"2001年3月9日","2,011.66","2,003.20","2,015.50","1,999.48","1.36B","0.54%"
"2001年3月8日","2,000.90","1,990.64","2,002.25","1,989.87","921.79M","0.49%"
"2001年3月7日","1,991.18","1,991.28","1,996.85","1,986.04","1.17B","0.06%"
"2001年3月6日","1,990.06","1,986.73","1,990.06","1,977.11","1.76B","0.30%"
"2001年3月5日","1,984.20","1,991.28","1,993.81","1,979.65","639.00M","-0.05%"
"2001年3月2日","1,985.11","1,969.06","1,987.39","1,968.96","638.04M","1.02%"
"2001年3月1日","1,965.12","1,959.01","1,968.36","1,953.72","804.28M","0.30%"
"2001年2月28日","1,959.18","1,964.36","1,965.02","1,950.93","462.49M","-0.15%"
"2001年2月27日","1,962.04","1,956.27","1,962.28","1,946.98","494.66M","0.38%"
"2001年2月26日","1,954.69","1,940.77","1,954.78","1,935.55","523.25M","0.95%"
"2001年2月23日","1,936.35","1,906.91","1,936.63","1,906.55","422.85M","1.53%"
"2001年2月22日","1,907.26","1,901.99","1,922.46","1,893.78","381.82M","-0.11%"
"2001年2月21日","1,909.33","1,948.42","1,948.42","1,901.20","554.35M","-2.25%"
"2001年2月20日","1,953.22","1,969.78","1,980.39","1,947.26","450.41M","-0.73%"
"2001年2月19日","1,967.55","1,942.58","1,969.35","1,935.65","406.01M","1.32%"
"2001年2月16日","1,941.96","1,942.05","1,942.12","1,911.87","500.07M","-0.23%"
"2001年2月15日","1,946.48","1,963.45","1,966.92","1,944.56","339.13M","-0.85%"
"2001年2月14日","1,963.20","1,962.74","1,966.84","1,956.42","322.75M","-0.02%"
"2001年2月13日","1,963.53","1,962.53","1,974.00","1,958.99","394.53M","0.12%"
"2001年2月12日","1,961.22","1,958.65","1,961.81","1,935.59","493.03M","0.22%"
"2001年2月9日","1,956.97","1,935.19","1,963.33","1,935.19","608.11M","1.39%"
"2001年2月8日","1,930.14","1,977.56","1,986.90","1,926.40","530.87M","-2.52%"
"2001年2月7日","1,979.94","1,995.60","1,998.25","1,978.60","422.90M","-0.77%"
"2001年2月6日","1,995.32","1,999.72","1,999.72","1,956.18","621.17M","-0.63%"
"2001年2月5日","2,008.03","2,069.86","2,072.55","2,005.68","565.90M","-2.79%"
"2001年1月19日","2,065.61","2,046.58","2,067.88","2,046.54","641.93M","1.10%"
"2001年1月18日","2,043.11","2,033.69","2,049.36","2,033.58","608.68M","0.42%"
"2001年1月17日","2,034.58","2,046.38","2,048.70","2,031.76","512.42M","-0.55%"
"2001年1月16日","2,045.89","2,018.30","2,045.95","2,007.71","843.11M","0.66%"
"2001年1月15日","2,032.44","2,097.09","2,097.09","2,030.29","950.70M","-3.44%"
"2001年1月12日","2,104.75","2,116.85","2,117.73","2,100.27","797.74M","-0.68%"
"2001年1月11日","2,119.14","2,129.61","2,131.37","2,117.03","1.03B","-0.30%"
"2001年1月10日","2,125.61","2,102.09","2,125.67","2,102.07","951.91M","1.16%"
"2001年1月9日","2,101.14","2,099.32","2,111.10","2,082.84","877.88M","-0.04%"
"2001年1月8日","2,102.06","2,128.60","2,131.98","2,092.10","1.16B","-1.09%"
"2001年1月5日","2,125.30","2,117.66","2,125.38","2,114.06","1.02B","0.37%"
"2001年1月4日","2,117.41","2,125.49","2,127.42","2,113.18","1.03B","-0.31%"
"2001年1月3日","2,123.90","2,108.25","2,123.90","2,105.50","1.19B","0.97%"
"2001年1月2日","2,103.47","2,077.08","2,103.54","2,074.88","933.90M","1.45%"
"2000年12月29日","2,073.48","2,055.83","2,073.88","2,055.51","849.29M","0.96%"
"2000年12月28日","2,053.70","2,054.52","2,061.05","2,047.74","779.82M","-0.22%"
"2000年12月27日","2,058.24","2,077.72","2,079.76","2,056.00","874.31M","-0.87%"
"2000年12月26日","2,076.27","2,070.38","2,076.41","2,068.81","774.61M","0.39%"
"2000年12月25日","2,068.17","2,071.57","2,075.21","2,062.04","862.95M","-0.08%"
"2000年12月22日","2,069.77","2,078.43","2,079.97","2,066.22","832.83M","-0.34%"
"2000年12月21日","2,076.89","2,075.56","2,086.94","2,074.34","928.05M","0.27%"
"2000年12月20日","2,071.27","2,050.07","2,071.31","2,048.64","829.89M","1.09%"
"2000年12月19日","2,049.03","2,047.35","2,056.76","2,046.03","744.49M","0.22%"
"2000年12月18日","2,044.55","2,038.45","2,044.56","2,024.29","729.05M","0.25%"
"2000年12月15日","2,039.36","2,052.79","2,055.61","2,036.88","548.70M","-0.57%"
"2000年12月14日","2,051.08","2,057.00","2,059.27","2,046.94","541.53M","-0.25%"
"2000年12月13日","2,056.12","2,057.38","2,059.60","2,050.18","653.94M","-0.14%"
"2000年12月12日","2,059.05","2,045.17","2,059.05","2,037.90","871.84M","0.63%"
"2000年12月11日","2,046.08","2,072.28","2,072.48","2,039.00","650.90M","-1.31%"
"2000年12月8日","2,073.16","2,074.57","2,083.27","2,069.66","711.88M","-0.09%"
"2000年12月7日","2,075.04","2,072.53","2,078.14","2,060.73","704.24M","-0.03%"
"2000年12月6日","2,075.63","2,093.00","2,095.44","2,070.35","736.72M","-0.77%"
"2000年12月5日","2,091.67","2,094.99","2,097.29","2,085.80","626.76M","-0.02%"
"2000年12月4日","2,092.14","2,084.48","2,092.32","2,077.81","707.28M","0.49%"
"2000年12月1日","2,081.84","2,073.09","2,082.03","2,071.49","607.98M","0.54%"
"2000年11月30日","2,070.61","2,067.07","2,072.29","2,057.04","638.12M","0.15%"
"2000年11月29日","2,067.49","2,081.50","2,082.90","2,055.94","715.30M","-0.57%"
"2000年11月28日","2,079.40","2,052.78","2,079.48","2,052.78","667.21M","1.45%"
"2000年11月27日","2,049.67","2,041.15","2,062.81","2,031.93","814.54M","-0.18%"
"2000年11月24日","2,053.37","2,119.01","2,125.41","2,045.51","1.23B","-3.12%"
"2000年11月23日","2,119.44","2,119.16","2,125.72","2,109.22","1.03B","0.29%"
"2000年11月22日","2,113.30","2,097.28","2,113.35","2,091.62","844.74M","0.73%"
"2000年11月21日","2,097.98","2,104.07","2,112.91","2,095.58","902.45M","-0.16%"
"2000年11月20日","2,101.39","2,092.59","2,101.40","2,078.28","1.00B","0.39%"
"2000年11月17日","2,093.24","2,098.89","2,104.70","2,084.90","958.95M","-0.13%"
"2000年11月16日","2,095.98","2,081.14","2,096.05","2,080.61","1.03B","0.68%"
"2000年11月15日","2,081.91","2,087.28","2,092.65","2,074.38","1.01B","-0.15%"
"2000年11月14日","2,085.12","2,072.79","2,085.12","2,055.21","1.01B","0.69%"
"2000年11月13日","2,070.79","2,054.48","2,071.69","2,053.44","1.08B","1.14%"
"2000年11月10日","2,047.46","2,037.08","2,051.34","2,033.63","1.10B","0.74%"
"2000年11月9日","2,032.48","2,016.22","2,032.52","2,014.84","921.73M","0.97%"
"2000年11月8日","2,012.91","1,999.15","2,012.99","1,998.35","630.14M","0.79%"
"2000年11月7日","1,997.08","1,993.45","1,997.08","1,990.06","530.28M","0.30%"
"2000年11月6日","1,991.17","1,983.07","1,992.88","1,982.75","686.31M","0.48%"
"2000年11月3日","1,981.63","1,984.99","1,989.11","1,977.21","584.80M","-0.13%"
"2000年11月2日","1,984.26","1,981.77","1,992.86","1,980.89","654.43M","0.35%"
"2000年11月1日","1,977.36","1,961.08","1,977.37","1,959.72","582.09M","0.82%"
"2000年10月31日","1,961.29","1,974.53","1,979.99","1,956.42","647.15M","-0.62%"
"2000年10月30日","1,973.58","1,967.65","1,974.24","1,962.81","744.17M","0.31%"
"2000年10月27日","1,967.40","1,968.17","1,971.79","1,957.74","604.91M","-0.01%"
"2000年10月26日","1,967.67","1,979.30","1,980.63","1,962.20","786.15M","-0.48%"
"2000年10月25日","1,977.25","1,957.38","1,978.99","1,957.31","857.62M","1.07%"
"2000年10月24日","1,956.34","1,960.37","1,962.13","1,945.53","523.24M","-0.13%"
"2000年10月23日","1,958.94","1,952.96","1,960.86","1,945.67","710.55M","0.59%"
"2000年10月20日","1,947.45","1,913.16","1,947.47","1,912.38","670.33M","1.78%"
"2000年10月19日","1,913.42","1,925.21","1,927.37","1,911.18","429.81M","-0.49%"
"2000年10月18日","1,922.85","1,911.70","1,922.85","1,911.70","505.84M","0.70%"
"2000年10月17日","1,909.49","1,902.07","1,909.49","1,896.94","354.64M","0.35%"
"2000年10月16日","1,902.81","1,917.45","1,917.56","1,897.91","466.74M","-0.80%"
"2000年10月13日","1,918.16","1,927.35","1,932.32","1,911.36","542.44M","-0.42%"
"2000年10月12日","1,926.32","1,933.14","1,933.33","1,918.47","569.86M","-0.38%"
"2000年10月11日","1,933.73","1,944.25","1,948.01","1,931.46","566.96M","-0.43%"
"2000年10月10日","1,942.15","1,917.90","1,942.17","1,917.68","522.87M","1.40%"
"2000年10月9日","1,915.35","1,912.08","1,915.49","1,897.24","424.58M","0.27%"
"2000年9月29日","1,910.16","1,888.20","1,910.49","1,888.07","374.56M","1.10%"
"2000年9月28日","1,889.29","1,915.50","1,917.06","1,886.94","381.82M","-1.30%"
"2000年9月27日","1,914.09","1,889.88","1,914.11","1,889.87","337.98M","1.39%"
"2000年9月26日","1,887.83","1,878.31","1,890.67","1,878.05","344.90M","0.64%"
"2000年9月25日","1,875.91","1,889.90","1,896.72","1,874.21","376.58M","-0.85%"
"2000年9月22日","1,891.98","1,904.57","1,904.57","1,888.09","512.28M","-0.80%"
"2000年9月21日","1,907.31","1,924.83","1,927.52","1,905.65","488.49M","-0.78%"
"2000年9月20日","1,922.29","1,902.91","1,922.30","1,892.28","510.61M","1.01%"
"2000年9月19日","1,903.15","1,937.32","1,937.37","1,895.49","674.23M","-2.24%"
